,AZSSG2REHDX18,ASEW6NZHLI41K,ACBG07QLGIDP0,AYYSG3O9FNU15,AJE5OG666CBAC,A1XY2JMPVJCF4,A5XU9JZ5IHLA1,ACM1CEGHXTKZP
539809,15.0,-100.0,-84.33333333333333,-99.0,29.6,30.0,7.0,1.0
539810,15.0,-100.0,-84.66666666666667,-99.0,29.0,29.666666666666668,7.0,1.0
539814,15.0,-100.0,-85.0,-99.0,28.666666666666668,29.333333333333332,7.0,1.0
539826,15.0,-100.0,-85.0,-99.0,28.333333333333332,29.0,7.0,1.0
539829,15.0,-100.0,-85.0,-99.0,28.0,29.0,7.0,1.0
539840,15.0,-100.0,-85.0,-99.0,27.666666666666668,28.5,7.0,1.0
539842,15.0,-100.0,-85.66666666666667,-99.0,27.333333333333332,28.0,7.0,1.0
539845,15.0,-100.0,-86.33333333333333,-99.0,27.0,28.0,7.0,1.0
539854,15.0,-100.0,-87.0,-99.0,26.428571428571427,27.5,7.0,1.0
539859,15.0,-100.0,-87.0,-99.0,25.857142857142858,27.0,7.0,1.0
539862,15.0,-100.0,-87.0,-99.0,25.285714285714285,27.0,7.0,1.0
539875,15.0,-100.0,-87.0,-99.0,24.714285714285715,26.0,7.0,1.0
539878,15.0,-100.0,-87.0,-99.0,24.142857142857142,26.0,7.0,1.0
539882,15.0,-100.0,-87.0,-99.0,23.571428571428573,25.666666666666668,7.0,1.0
539891,15.0,-100.0,-87.33333333333333,-99.0,23.0,25.333333333333332,7.0,1.0
539892,15.0,-100.0,-87.66666666666667,-99.0,22.975,25.0,7.0,1.0
539896,15.0,-100.0,-88.0,-99.0,22.95,25.0,7.0,1.0
539943,15.0,-100.0,-88.0,-99.0,22.925,25.0,7.0,1.0
539964,15.0,-100.0,-89.0,-99.0,22.9,25.0,7.0,1.0
539986,15.0,-100.0,-89.0,-99.0,22.875,25.0,7.0,1.0
539999,15.0,-100.0,-90.0,-99.0,22.85,25.0,7.0,1.0
540025,15.0,-100.0,-90.0,-99.0,22.825,25.0,7.0,1.0
540028,15.0,-100.0,-90.5,-99.0,22.8,25.0,7.0,1.0
540036,15.0,-100.0,-91.0,-99.0,22.775,24.5,7.0,1.0
540042,15.0,-100.0,-91.0,-99.0,22.75,24.0,7.0,1.0
540046,15.0,-100.0,-91.0,-99.0,22.725,24.0,7.0,1.0
540058,15.0,-100.0,-91.0,-99.0,22.7,23.333333333333332,7.0,1.0
540071,15.0,-100.0,-92.0,-99.0,22.675,22.666666666666668,7.0,1.0
540076,15.0,-100.0,-92.0,-99.0,22.65,22.0,7.0,1.0
540080,15.0,-100.0,-92.0,-99.0,22.625,22.0,7.0,1.0
540093,15.0,-100.0,-92.0,-99.0,22.6,21.0,7.0,1.0
540095,15.0,-100.0,-92.0,-99.0,22.575,21.0,7.0,1.0
540096,15.0,-100.0,-92.5,-99.0,22.55,21.0,7.0,1.0
540107,15.0,-100.0,-93.0,-99.0,22.525,20.5,7.0,1.0
540110,15.0,-100.0,-93.0,-99.0,22.5,20.0,7.0,1.0
540128,15.0,-100.0,-93.0,-99.0,22.475,20.0,7.0,1.0
540138,15.0,-100.0,-94.0,-99.0,22.45,20.0,7.0,1.0
540168,15.0,-100.0,-94.0,-99.0,22.425,20.0,7.0,1.0
540180,15.0,-100.0,-95.0,-99.0,22.4,20.0,7.0,1.0
540211,15.0,-100.0,-95.0,-99.0,22.375,20.0,7.0,1.0
540220,15.0,-100.0,-96.0,-99.0,22.35,20.0,7.0,1.0
540242,15.0,-100.0,-96.0,-99.0,22.325,20.0,7.0,1.0
540245,15.0,-100.0,-96.5,-99.0,22.3,20.0,7.0,1.0
540261,15.0,-100.0,-97.0,-99.0,22.275,19.5,7.0,1.0
540278,15.0,-100.0,-97.0,-99.0,22.25,19.0,7.0,1.0
540281,15.0,-100.0,-97.0,-99.0,22.225,19.0,7.0,1.0
540285,15.0,-100.0,-97.0,-99.0,22.2,18.5,7.0,1.0
540295,15.0,-100.0,-98.0,-99.0,22.175,18.0,7.0,1.0
540298,15.0,-100.0,-98.0,-99.0,22.15,18.0,7.0,1.0
540311,15.0,-100.0,-98.0,-99.0,22.125,16.0,7.0,1.0
540314,15.0,-100.0,-98.0,-99.0,22.1,16.0,7.0,1.0
540328,15.0,-100.0,-99.0,-99.0,22.075,15.0,7.0,1.0
540349,15.0,-100.0,-99.0,-99.0,22.05,15.0,7.0,1.0
540360,15.0,-100.0,-100.0,-99.0,22.025,15.0,7.0,1.0
540390,15.0,-100.0,-100.0,-99.0,22.0,15.0,7.0,1.0
540425,15.0,-100.0,-100.0,-99.0,21.0,15.0,7.0,1.0
540463,15.0,-100.0,-100.0,-99.0,19.5,15.0,7.0,1.0
540472,15.0,-100.0,-100.0,-99.0,18.0,14.5,7.0,1.0
540479,15.0,-100.0,-100.0,-99.0,17.714285714285715,14.0,7.0,1.0
540482,15.0,-100.0,-100.0,-99.0,17.428571428571427,14.0,7.0,1.0
540497,15.0,-100.0,-100.0,-99.0,17.142857142857142,13.0,7.0,1.0
540500,15.0,-100.0,-100.0,-99.0,16.857142857142858,13.0,7.0,1.0
540512,15.0,-100.0,-100.0,-99.0,16.571428571428573,11.0,7.0,1.0
540515,15.0,-100.0,-100.0,-99.0,16.285714285714285,11.0,7.0,1.0
540518,15.0,-100.0,-100.0,-99.0,16.0,10.5,7.0,1.0
540529,15.0,-100.0,-100.0,-99.0,15.0,10.0,7.0,1.0
540533,15.0,-100.0,-100.0,-99.0,14.0,10.0,7.0,1.0
540546,15.0,-100.0,-100.0,-99.0,13.0,9.0,7.0,1.0
540553,15.0,-100.0,-100.0,-99.0,12.0,9.0,7.0,1.0
540631,15.0,-100.0,-100.0,-99.0,11.88888888888889,9.0,7.0,1.0
540680,15.0,-100.0,-100.0,-99.0,11.777777777777779,8.0,7.0,1.0
540683,15.0,-100.0,-100.0,-99.0,11.666666666666666,8.0,7.0,1.0
540697,15.0,-100.0,-100.0,-99.0,11.555555555555555,7.0,7.0,1.0
540701,15.0,-100.0,-100.0,-99.0,11.444444444444445,7.0,7.0,1.0
540715,15.0,-100.0,-100.0,-99.0,11.333333333333334,6.0,7.0,1.0
540718,15.0,-100.0,-100.0,-99.0,11.222222222222221,6.0,7.0,1.0
540730,15.0,-100.0,-100.0,-99.0,11.11111111111111,5.0,7.0,1.0
540762,15.0,-100.0,-100.0,-99.0,11.0,5.0,7.0,1.0
540797,15.0,-100.0,-100.0,-99.0,10.0,5.0,7.0,1.0
540843,15.0,-100.0,-100.0,-99.0,7.0,5.0,7.0,1.0
540890,15.0,-100.0,-100.0,-99.0,5.0,5.0,7.0,1.0
540897,15.0,-100.0,-100.0,-99.0,4.0,5.0,7.0,1.0
540916,15.0,-100.0,-100.0,-99.0,3.0,5.0,7.0,1.0
540924,15.0,-100.0,-100.0,-99.0,2.0,5.0,7.0,1.0
540925,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
540947,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
540965,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
540981,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
540997,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
541015,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
541031,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
541048,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
541050,15.0,-100.0,-100.0,-99.0,,5.0,7.0,1.0
541082,15.0,-100.0,-100.0,-99.0,,4.5,7.0,1.0
541083,15.0,-100.0,-100.0,-99.0,,4.0,7.0,1.0
541086,15.0,-100.0,-100.0,-99.0,,4.0,7.0,1.0
541098,15.0,-100.0,-100.0,-99.0,,3.5,7.0,1.0
541099,15.0,-100.0,-100.0,-99.0,,3.0,7.0,1.0
541102,15.0,-100.0,-100.0,-99.0,,3.0,7.0,1.0
541117,15.0,-100.0,-100.0,-99.0,,2.0,7.0,1.0
541120,15.0,-100.0,-100.0,-99.0,,2.0,7.0,1.0
541130,15.0,-100.0,-100.0,-99.0,,1.5,7.0,1.0
541134,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541149,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541163,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541182,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541213,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541230,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541246,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541265,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541286,15.0,-100.0,-100.0,-99.0,,1.0,7.0,1.0
541296,15.0,-100.0,-100.0,-99.0,,0.5,7.0,1.0
541300,15.0,-100.0,-100.0,-99.0,,0.0,7.0,1.0
541304,15.0,-100.0,-100.0,-99.0,,0.0,7.0,1.0
541317,15.0,-100.0,-100.0,-99.0,,-1.0,7.0,1.0
541321,15.0,-100.0,-100.0,-99.0,,-1.0,7.0,1.0
541331,15.0,-100.0,-100.0,-99.0,,-2.0,7.0,1.0
541335,15.0,-100.0,-100.0,-99.0,,-3.0,7.0,1.0
541338,15.0,-100.0,-100.0,-99.0,,-3.0,7.0,1.0
541348,15.0,-100.0,-100.0,-99.0,,-3.5,7.0,1.0
541350,15.0,-100.0,-100.0,-99.0,,-4.0,7.0,1.0
541354,15.0,-100.0,-100.0,-99.0,,-4.0,7.0,1.0
541367,15.0,-100.0,-100.0,-99.0,,-5.0,7.0,1.0
541371,15.0,-100.0,-100.0,-99.0,,-5.0,7.0,1.0
541381,15.0,-100.0,-100.0,-99.0,,-5.5,7.0,1.0
541384,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541414,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541432,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541463,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541496,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541513,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541547,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541580,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541599,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541631,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
541663,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
542501,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,1.0
542521,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,0.0
542536,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-1.0
542543,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-2.0
542561,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-3.0
542579,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-4.0
542597,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-5.0
542615,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-7.0
542632,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-8.0
542650,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-9.0
542668,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-10.0
542686,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-11.0
542694,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-12.0
542711,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-13.0
542728,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-14.0
542746,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-15.0
542764,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-16.0
542782,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-18.0
542800,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-19.0
542818,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-20.0
542834,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-21.0
542852,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-22.0
542860,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-23.0
542879,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-24.0
542896,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-24.0
542914,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-25.0
542930,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-26.0
542948,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-28.0
542966,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-29.0
542986,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-30.0
542995,15.0,-100.0,-100.0,-99.0,,-6.0,7.0,-30.5
543003,15.0,-100.0,-100.0,-99.0,,-6.5,7.0,-31.0
543010,15.0,-100.0,-100.0,-99.0,,-7.0,7.0,-32.0
543027,15.0,-100.0,-100.0,-99.0,,-7.5,7.0,-33.0
543028,15.0,-100.0,-100.0,-99.0,,-8.0,7.0,-33.333333333333336
543031,15.0,-100.0,-100.0,-99.0,,-8.0,7.0,-33.666666666666664
543044,15.0,-100.0,-100.0,-99.0,,-9.0,7.0,-34.0
543046,15.0,-100.0,-100.0,-99.0,,-10.0,7.0,-34.5
543064,15.0,-100.0,-100.0,-99.0,,-10.0,7.0,-35.0
543197,15.0,-100.0,-100.0,-99.0,,-10.0,7.0,-35.0
543212,15.0,-100.0,-100.0,-99.0,,-11.0,7.0,-35.0
543214,15.0,-100.0,-100.0,-99.0,,-11.0,7.0,-35.0
543229,15.0,-100.0,-100.0,-99.0,,-12.0,7.0,-35.0
543232,15.0,-100.0,-100.0,-99.0,,-12.0,7.0,-35.0
543234,15.0,-100.0,-100.0,-99.0,,-13.0,7.0,-35.0
543246,15.0,-100.0,-100.0,-99.0,,-14.0,6.666666666666667,-35.0
543247,15.0,-100.0,-100.0,-99.0,,-14.0,6.333333333333333,-35.0
543251,15.0,-100.0,-100.0,-99.0,,-14.0,6.0,-35.5
543266,15.0,-100.0,-100.0,-99.0,,-14.0,5.333333333333333,-36.0
543283,15.0,-100.0,-100.0,-99.0,,-14.0,4.666666666666667,-37.0
543284,15.0,-100.0,-100.0,-99.0,,-14.0,4.0,-37.333333333333336
543300,15.0,-100.0,-100.0,-99.0,,-14.0,3.0,-37.666666666666664
543301,15.0,-100.0,-100.0,-99.0,,-14.0,2.0,-38.0
543317,15.0,-100.0,-100.0,-99.0,,-14.0,1.0,-38.5
543319,15.0,-100.0,-100.0,-99.0,,-14.0,0.5,-39.0
543334,15.0,-100.0,-100.0,-99.0,,-14.0,0.0,-39.5
543335,15.0,-100.0,-100.0,-99.0,,-14.0,-0.3333333333333333,-40.0
543343,15.0,-100.0,-100.0,-99.0,,-14.0,-0.6666666666666666,-41.0
543350,15.0,-100.0,-100.0,-99.0,,-14.0,-1.0,-42.0
543360,15.0,-100.0,-100.0,-99.0,,-14.0,-1.5,-43.0
543367,15.0,-100.0,-100.0,-99.0,,-14.0,-2.0,-43.5
543379,15.0,-100.0,-100.0,-99.0,,-14.0,-2.0,-44.0
543397,15.0,-100.0,-100.0,-99.0,,-14.0,-2.0,-45.0
543414,15.0,-100.0,-100.0,-99.0,,-14.0,-2.0,-45.5
543415,15.0,-100.0,-100.0,-99.0,,-14.5,-2.0,-46.0
543431,15.0,-100.0,-100.0,-99.0,,-15.0,-2.0,-47.0
543434,15.0,-100.0,-100.0,-99.0,,-15.0,-2.0,-47.333333333333336
543447,15.0,-100.0,-100.0,-99.0,,-17.0,-2.0,-47.666666666666664
543449,15.0,-100.0,-100.0,-99.0,,-17.0,-2.0,-48.0
543450,15.0,-100.0,-100.0,-99.0,,-17.0,-2.0,-48.333333333333336
543464,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-48.666666666666664
543469,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-49.0
543485,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-50.0
543492,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-52.0
543511,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-53.0
543527,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-54.0
543545,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-55.0
543563,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-56.0
543581,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-57.0
543599,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-58.0
543616,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-59.0
543633,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-60.0
543652,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-61.0
543659,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-62.0
543677,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-64.0
543683,15.0,-100.0,-100.0,-99.0,,-18.0,-2.0,-64.5
543695,15.0,-100.0,-100.0,-99.0,,-18.5,-2.0,-65.0
543698,15.0,-100.0,-100.0,-99.0,,-19.0,-2.0,-65.33333333333333
543702,15.0,-100.0,-100.0,-99.0,,-19.0,-2.0,-65.66666666666667
543712,15.0,-100.0,-100.0,-99.0,,-20.0,-2.0,-66.0
543729,15.0,-100.0,-100.0,-99.0,,-21.0,-2.0,-67.0
543733,15.0,-100.0,-100.0,-99.0,,-22.0,-2.0,-67.33333333333333
543735,15.0,-100.0,-100.0,-99.0,,-22.0,-2.0,-67.66666666666667
543748,15.0,-100.0,-100.0,-99.0,,-22.5,-2.0,-68.0
543749,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-68.5
543766,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-69.0
543785,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-70.0
543802,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-71.0
543810,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-72.0
543826,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-74.0
543843,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-75.0
543863,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-76.0
543879,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-77.0
543898,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-78.0
543914,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-79.0
543933,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-80.0
543950,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-81.0
543968,15.0,-100.0,-100.0,-99.0,,-23.0,-2.0,-83.0
543981,15.0,-100.0,-100.0,-99.0,,-23.5,-2.0,-83.0
543985,15.0,-100.0,-100.0,-99.0,,-24.0,-2.0,-83.66666666666667
543987,15.0,-100.0,-100.0,-99.0,,-24.0,-2.0,-84.33333333333333
543995,15.0,-100.0,-100.0,-99.0,,-25.0,-2.0,-85.0
544002,15.0,-100.0,-100.0,-99.0,,-26.0,-2.0,-85.33333333333333
544004,15.0,-100.0,-100.0,-99.0,,-26.0,-2.0,-85.66666666666667
544013,15.0,-100.0,-100.0,-99.0,,-26.5,-2.0,-86.0
544017,15.0,-100.0,-100.0,-99.0,,-27.0,-2.0,-86.33333333333333
544020,15.0,-100.0,-100.0,-99.0,,-27.0,-2.0,-86.66666666666667
544028,15.0,-100.0,-100.0,-99.0,,-27.5,-2.0,-87.0
544035,15.0,-100.0,-100.0,-99.0,,-28.0,-2.0,-87.33333333333333
544038,15.0,-100.0,-100.0,-99.0,,-28.0,-2.0,-87.66666666666667
544046,15.0,-100.0,-100.0,-99.0,,-28.5,-2.0,-88.0
544051,15.0,-100.0,-100.0,-99.0,,-29.0,-2.0,-88.33333333333333
544053,15.0,-100.0,-100.0,-99.0,,-29.0,-2.0,-88.66666666666667
544064,15.0,-100.0,-100.0,-99.0,,-29.5,-2.0,-89.0
544067,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-89.5
544082,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-90.0
544100,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-91.0
544117,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-92.0
544134,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-94.0
544142,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-95.0
544160,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-96.0
544178,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-97.0
544196,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-98.0
544212,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-99.0
544230,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545587,15.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545603,14.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545619,13.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545633,12.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545648,11.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545665,9.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545680,8.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545705,7.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545720,6.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545737,5.0,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545742,4.666666666666667,-100.0,-100.0,-99.0,,-30.0,-2.0,-100.0
545743,4.333333333333333,-100.0,-100.0,-99.0,1.0,-30.0,-2.0,-100.0
545751,4.0,-100.0,-100.0,-99.0,0.75,-30.0,-2.0,-100.0
545767,3.0,-100.0,-100.0,-99.0,0.5,-30.0,-2.0,-100.0
545784,2.0,-100.0,-100.0,-99.0,0.25,-30.0,-2.0,-100.0
545789,1.0,-100.0,-100.0,-99.0,0.0,-30.0,-2.0,-100.0
545798,0.0,-100.0,-100.0,-99.0,-0.6666666666666666,-30.0,-2.0,-100.0
545812,-1.0,-100.0,-100.0,-99.0,-1.3333333333333333,-30.0,-2.0,-100.0
545824,-1.5,-100.0,-100.0,-99.0,-2.0,-30.0,-2.0,-100.0
545838,-2.0,-100.0,-100.0,-99.0,-2.6666666666666665,-30.0,-2.0,-100.0
545856,-3.0,-100.0,-100.0,-99.0,-3.333333333333333,-30.0,-2.0,-100.0
545870,-4.0,-100.0,-100.0,-99.0,-4.0,-30.0,-2.0,-100.0
545885,-5.0,-100.0,-100.0,-99.0,-4.75,-30.0,-2.0,-100.0
545901,-6.0,-100.0,-100.0,-99.0,-5.5,-30.0,-2.0,-100.0
545915,-7.0,-100.0,-100.0,-99.0,-6.25,-30.0,-2.0,-100.0
545917,-7.5,-100.0,-100.0,-99.0,-7.0,-30.0,-2.0,-100.0
545931,-8.0,-100.0,-100.0,-99.0,-7.666666666666667,-30.0,-2.0,-100.0
545945,-10.0,-100.0,-100.0,-99.0,-8.333333333333334,-30.0,-2.0,-100.0
545952,-10.5,-100.0,-100.0,-99.0,-9.0,-30.0,-2.0,-100.0
545962,-11.0,-100.0,-100.0,-99.0,-9.061224489795919,-30.0,-2.0,-100.0
545989,-12.0,-100.0,-100.0,-99.0,-9.122448979591837,-30.0,-2.0,-100.0
546002,-13.0,-100.0,-100.0,-99.0,-9.183673469387756,-30.0,-2.0,-100.0
546019,-14.0,-100.0,-100.0,-99.0,-9.244897959183673,-30.0,-2.0,-100.0
546034,-15.0,-100.0,-100.0,-99.0,-9.306122448979592,-30.0,-2.0,-100.0
546049,-16.0,-100.0,-100.0,-99.0,-9.36734693877551,-30.0,-2.0,-100.0
546064,-17.0,-100.0,-100.0,-99.0,-9.428571428571429,-30.0,-2.0,-100.0
546080,-18.0,-100.0,-100.0,-99.0,-9.489795918367347,-30.0,-2.0,-100.0
546106,-20.0,-100.0,-100.0,-99.0,-9.551020408163264,-30.0,-2.0,-100.0
546121,-21.0,-100.0,-100.0,-99.0,-9.612244897959183,-30.0,-2.0,-100.0
546137,-22.0,-100.0,-100.0,-99.0,-9.673469387755102,-30.0,-2.0,-100.0
546152,-23.0,-100.0,-100.0,-99.0,-9.73469387755102,-30.0,-2.0,-100.0
546167,-24.0,-100.0,-100.0,-99.0,-9.795918367346939,-30.0,-2.0,-100.0
546182,-25.0,-100.0,-100.0,-99.0,-9.857142857142858,-30.0,-2.0,-100.0
546199,-26.0,-100.0,-100.0,-99.0,-9.918367346938776,-30.0,-2.0,-100.0
546213,-27.0,-100.0,-100.0,-99.0,-9.979591836734693,-30.0,-2.0,-100.0
546239,-28.0,-100.0,-100.0,-99.0,-10.040816326530612,-30.0,-2.0,-100.0
546254,-30.0,-100.0,-100.0,-99.0,-10.10204081632653,-30.0,-2.0,-100.0
546269,-31.0,-100.0,-100.0,-99.0,-10.16326530612245,-30.0,-2.0,-100.0
546286,-32.0,-100.0,-100.0,-99.0,-10.224489795918368,-30.0,-2.0,-100.0
546299,-33.0,-100.0,-100.0,-99.0,-10.285714285714285,-30.0,-2.0,-100.0
546316,-34.0,-100.0,-100.0,-99.0,-10.346938775510203,-30.0,-2.0,-100.0
546332,-35.0,-100.0,-100.0,-99.0,-10.408163265306122,-30.0,-2.0,-100.0
546346,-36.0,-100.0,-100.0,-99.0,-10.46938775510204,-30.0,-2.0,-100.0
546371,-37.0,-100.0,-100.0,-99.0,-10.53061224489796,-30.0,-2.0,-100.0
546388,-38.0,-100.0,-100.0,-99.0,-10.591836734693878,-30.0,-2.0,-100.0
546403,-40.0,-100.0,-100.0,-99.0,-10.653061224489797,-30.0,-2.0,-100.0
546417,-41.0,-100.0,-100.0,-99.0,-10.714285714285714,-30.0,-2.0,-100.0
546435,-42.0,-100.0,-100.0,-99.0,-10.775510204081632,-30.0,-2.0,-100.0
546449,-43.0,-100.0,-100.0,-99.0,-10.83673469387755,-30.0,-2.0,-100.0
546464,-44.0,-100.0,-100.0,-99.0,-10.89795918367347,-30.0,-2.0,-100.0
546490,-45.0,-100.0,-100.0,-99.0,-10.959183673469388,-30.0,-2.0,-100.0
546506,-46.0,-100.0,-100.0,-99.0,-11.020408163265305,-30.0,-2.0,-100.0
546521,-47.0,-100.0,-100.0,-99.0,-11.081632653061224,-30.0,-2.0,-100.0
546535,-48.0,-100.0,-100.0,-99.0,-11.142857142857142,-30.0,-2.0,-100.0
546552,-50.0,-100.0,-100.0,-99.0,-11.204081632653061,-30.0,-2.0,-100.0
546568,-51.0,-100.0,-100.0,-99.0,-11.26530612244898,-30.0,-2.0,-100.0
546583,-52.0,-100.0,-100.0,-99.0,-11.326530612244898,-30.0,-2.0,-100.0
546597,-53.0,-100.0,-100.0,-99.0,-11.387755102040817,-30.0,-2.0,-100.0
546614,-54.0,-100.0,-100.0,-99.0,-11.448979591836736,-30.0,-2.0,-100.0
546638,-55.0,-100.0,-100.0,-99.0,-11.510204081632653,-30.0,-2.0,-100.0
546654,-56.0,-100.0,-100.0,-99.0,-11.571428571428571,-30.0,-2.0,-100.0
546670,-57.0,-100.0,-100.0,-99.0,-11.63265306122449,-30.0,-2.0,-100.0
546686,-59.0,-100.0,-100.0,-99.0,-11.693877551020408,-30.0,-2.0,-100.0
546700,-60.0,-100.0,-100.0,-99.0,-11.755102040816325,-30.0,-2.0,-100.0
546715,-61.0,-100.0,-100.0,-99.0,-11.816326530612244,-30.0,-2.0,-100.0
546732,-62.0,-100.0,-100.0,-99.0,-11.877551020408163,-30.0,-2.0,-100.0
546735,-62.333333333333336,-100.0,-100.0,-99.0,-11.938775510204081,-30.0,-2.0,-100.0
546741,-62.666666666666664,-100.0,-100.0,-99.0,-12.0,-30.333333333333332,-2.0,-100.0
