,A10I249SZXANR,A11W9XU1ESKSA,AA3OOA62I1EEB
522765,-100.0,-100.0,-100.0
522774,-100.0,-100.0,-100.0
522789,-100.0,-100.0,-100.0
522795,-100.0,-100.0,-100.0
522807,-100.0,-100.0,-100.0
522813,-100.0,-100.0,-100.0
522824,-100.0,-100.0,-100.0
522836,-100.0,-100.0,-100.0
522848,-100.0,-100.0,-100.0
522858,-100.0,-100.0,-100.0
522869,-100.0,-100.0,-100.0
522881,-100.0,-100.0,-100.0
522886,-100.0,-100.0,-100.0
522895,-100.0,-100.0,-100.0
522903,-100.0,-100.0,-100.0
522913,-100.0,-100.0,-100.0
522921,-100.0,-100.0,-100.0
522937,-100.0,-100.0,-100.0
522942,-100.0,-100.0,-100.0
522953,-100.0,-100.0,-100.0
522969,-100.0,-100.0,-100.0
522980,-100.0,-100.0,-100.0
522987,-100.0,-100.0,-100.0
522998,-100.0,-100.0,-100.0
523006,-100.0,-100.0,-100.0
523023,-100.0,-100.0,-100.0
523030,-100.0,-100.0,-100.0
523041,-100.0,-100.0,-100.0
523049,-100.0,-100.0,-100.0
523060,-100.0,-100.0,-100.0
523071,-100.0,-100.0,-100.0
523083,-100.0,-100.0,-100.0
523094,-100.0,-100.0,-100.0
523106,-100.0,-100.0,-100.0
523114,-100.0,-100.0,-100.0
523126,-100.0,-100.0,-100.0
523133,-100.0,-100.0,-100.0
523145,-100.0,-100.0,-100.0
523152,-100.0,-100.0,-100.0
523164,-100.0,-100.0,-100.0
523170,-100.0,-100.0,-100.0
523184,-100.0,-100.0,-100.0
523190,-100.0,-100.0,-100.0
523207,-100.0,-100.0,-100.0
523212,-100.0,-100.0,-100.0
523226,-100.0,-100.0,-100.0
523234,-100.0,-100.0,-100.0
523250,-100.0,-100.0,-100.0
523257,-100.0,-100.0,-100.0
523268,-100.0,-100.0,-100.0
523277,-100.0,-100.0,-100.0
523291,-100.0,-100.0,-100.0
523298,-100.0,-100.0,-100.0
523318,-100.0,-100.0,-100.0
523329,-100.0,-100.0,-100.0
523342,-100.0,-100.0,-100.0
523353,-100.0,-100.0,-100.0
523365,-100.0,-100.0,-100.0
523371,-100.0,-100.0,-100.0
523385,-100.0,-100.0,-100.0
523391,-100.0,-100.0,-100.0
523403,-100.0,-100.0,-100.0
523411,-100.0,-100.0,-100.0
523421,-100.0,-100.0,-100.0
523436,-100.0,-100.0,-100.0
523454,-100.0,-100.0,-100.0
523458,-100.0,-100.0,-100.0
523472,-100.0,-100.0,-100.0
523479,-100.0,-100.0,-100.0
523492,-100.0,-100.0,-100.0
523500,-100.0,-100.0,-100.0
523510,-100.0,-100.0,-100.0
523512,-100.0,-100.0,-100.0
523529,-100.0,-100.0,-100.0
523533,-100.0,-100.0,-100.0
523546,-100.0,-100.0,-100.0
523553,-100.0,-100.0,-100.0
523566,-100.0,-100.0,-100.0
523573,-100.0,-100.0,-100.0
523584,-100.0,-100.0,-100.0
523591,-100.0,-100.0,-100.0
523604,-100.0,-100.0,-100.0
523617,-100.0,-100.0,-100.0
523627,-100.0,-100.0,-100.0
523636,-100.0,-100.0,-100.0
523649,-100.0,-100.0,-100.0
523661,-100.0,-100.0,-100.0
523674,-100.0,-100.0,-100.0
523680,-100.0,-100.0,-100.0
523694,-100.0,-100.0,-100.0
523700,-100.0,-100.0,-100.0
523711,-100.0,-100.0,-100.0
523723,-100.0,-100.0,-100.0
523738,-100.0,-100.0,-100.0
523747,-100.0,-100.0,-100.0
523775,-100.0,-100.0,-100.0
523780,-100.0,-100.0,-100.0
523793,-100.0,-100.0,-100.0
523800,-100.0,-100.0,-100.0
523814,-100.0,-100.0,-100.0
523821,-100.0,-100.0,-100.0
523834,-100.0,-100.0,-100.0
523842,-100.0,-100.0,-100.0
523855,-100.0,-100.0,-100.0
523862,-100.0,-100.0,-100.0
523876,-100.0,-100.0,-100.0
523891,-100.0,-100.0,-100.0
523921,-100.0,-100.0,-100.0
523927,-100.0,-100.0,-100.0
523935,-100.0,-100.0,-100.0
523937,-100.0,-100.0,-100.0
523950,-100.0,-100.0,-100.0
523964,-100.0,-100.0,-100.0
523977,-100.0,-100.0,-100.0
523986,-100.0,-100.0,-100.0
524002,-100.0,-100.0,-100.0
524008,-100.0,-100.0,-100.0
524026,-100.0,-100.0,-100.0
524033,-100.0,-100.0,-100.0
524047,-100.0,-100.0,-100.0
524056,-100.0,-100.0,-100.0
524070,-100.0,-100.0,-100.0
524080,-100.0,-100.0,-100.0
524092,-100.0,-100.0,-100.0
524104,-100.0,-100.0,-100.0
524116,-100.0,-100.0,-100.0
524127,-100.0,-100.0,-100.0
524139,-100.0,-100.0,-100.0
524148,-100.0,-100.0,-100.0
524161,-100.0,-100.0,-100.0
524179,-100.0,-100.0,-100.0
524192,-100.0,-100.0,-100.0
524201,-100.0,-100.0,-100.0
524218,-100.0,-100.0,-100.0
524223,-100.0,-100.0,-100.0
524239,-100.0,-100.0,-100.0
524246,-100.0,-100.0,-100.0
524261,-100.0,-100.0,-100.0
524269,-100.0,-100.0,-100.0
524285,-100.0,-100.0,-100.0
524290,-100.0,-100.0,-100.0
524306,-100.0,-100.0,-100.0
524312,-100.0,-100.0,-100.0
524325,-100.0,-100.0,-100.0
524334,-100.0,-100.0,-100.0
524351,-100.0,-100.0,-100.0
524360,-100.0,-100.0,-100.0
524364,-100.0,-100.0,-100.0
524369,-100.0,-100.0,-100.0
524385,-100.0,-100.0,-100.0
524391,-100.0,-100.0,-100.0
524409,-100.0,-100.0,-100.0
524415,-100.0,-100.0,-100.0
524432,-100.0,-100.0,-100.0
524438,-100.0,-100.0,-100.0
524454,-100.0,-100.0,-100.0
524459,-100.0,-100.0,-100.0
524476,-100.0,-100.0,-100.0
524483,-100.0,-100.0,-100.0
524495,-100.0,-100.0,-100.0
524506,-100.0,-100.0,-100.0
524520,-100.0,-100.0,-100.0
524529,-100.0,-100.0,-100.0
524542,-100.0,-100.0,-100.0
524554,-100.0,-100.0,-100.0
524567,-100.0,-100.0,-100.0
524575,-100.0,-100.0,-100.0
524588,-100.0,-100.0,-100.0
524595,-100.0,-100.0,-100.0
524608,-100.0,-100.0,-100.0
524621,-100.0,-100.0,-100.0
524635,-100.0,-100.0,-100.0
524645,-100.0,-100.0,-100.0
524657,-100.0,-100.0,-100.0
524722,-100.0,-100.0,-100.0
524738,-100.0,-100.0,-100.0
524766,-100.0,-100.0,-100.0
524778,-100.0,-100.0,-100.0
524782,-100.0,-100.0,-100.0
524789,-100.0,-100.0,-100.0
524796,-100.0,-100.0,-100.0
524805,-100.0,-100.0,-100.0
524818,-100.0,-100.0,-100.0
524831,-100.0,-100.0,-100.0
524837,-100.0,-100.0,-100.0
524844,-100.0,-100.0,-100.0
524852,-100.0,-100.0,-100.0
524860,-100.0,-100.0,-100.0
524873,-100.0,-100.0,-100.0
524880,-100.0,-100.0,-100.0
524895,-100.0,-100.0,-100.0
524912,-100.0,-100.0,-100.0
524931,-100.0,-100.0,-100.0
524940,-100.0,-100.0,-100.0
524954,-100.0,-100.0,-100.0
524961,-100.0,-100.0,-100.0
524975,-100.0,-100.0,-100.0
524984,-100.0,-100.0,-100.0
524992,-100.0,-100.0,-100.0
525003,-100.0,-100.0,-100.0
525013,-100.0,-100.0,-100.0
525016,-100.0,-100.0,-100.0
525023,-100.0,-100.0,-100.0
525034,-100.0,-100.0,-100.0
525041,-100.0,-100.0,-100.0
525059,-100.0,-100.0,-100.0
525067,-100.0,-100.0,-100.0
525079,-100.0,-100.0,-100.0
525089,-100.0,-100.0,-100.0
525106,-100.0,-100.0,-100.0
525118,-100.0,-100.0,-100.0
525123,-100.0,-100.0,-100.0
525137,-100.0,-100.0,-100.0
525143,-100.0,-100.0,-100.0
525158,-100.0,-100.0,-100.0
525163,-100.0,-100.0,-100.0
525173,-100.0,-100.0,-100.0
525179,-100.0,-100.0,-100.0
525187,-100.0,-100.0,-100.0
525198,-100.0,-100.0,-100.0
525210,-100.0,-100.0,-100.0
525212,-100.0,-100.0,-100.0
525220,-100.0,-100.0,-100.0
525227,-100.0,-100.0,-100.0
525241,-100.0,-100.0,-100.0
525246,-100.0,-100.0,-100.0
525255,-100.0,-100.0,-100.0
525264,-100.0,-100.0,-100.0
525274,-100.0,-100.0,-100.0
525285,-100.0,-100.0,-100.0
525294,-100.0,-100.0,-100.0
525305,-100.0,-100.0,-100.0
525316,-100.0,-100.0,-100.0
525323,-100.0,-100.0,-100.0
525332,-100.0,-100.0,-100.0
525343,-100.0,-100.0,-100.0
525353,-100.0,-100.0,-100.0
525363,-100.0,-100.0,-100.0
525372,-100.0,-100.0,-100.0
525374,-100.0,-100.0,-100.0
525381,-100.0,-100.0,-100.0
525390,-100.0,-100.0,-100.0
525394,-100.0,-100.0,-100.0
525401,-100.0,-100.0,-100.0
525404,-100.0,-100.0,-100.0
525416,-100.0,-100.0,-100.0
525419,-100.0,-100.0,-100.0
525423,-100.0,-100.0,-100.0
525427,-100.0,-100.0,-100.0
525433,-100.0,-100.0,-100.0
525441,-100.0,-100.0,-100.0
525447,-100.0,-100.0,-100.0
525455,-100.0,-100.0,-100.0
525462,-100.0,-100.0,-100.0
525463,-100.0,-100.0,-100.0
525467,-100.0,-100.0,-100.0
525472,-100.0,-100.0,-100.0
525480,-100.0,-100.0,-100.0
525483,-100.0,-100.0,-100.0
525489,-100.0,-100.0,-100.0
525499,-100.0,-100.0,-100.0
525503,-100.0,-100.0,-100.0
525504,-100.0,-100.0,-100.0
525508,-100.0,-100.0,-100.0
525515,-100.0,-100.0,-100.0
525524,-100.0,-100.0,-100.0
525526,-100.0,-100.0,-100.0
525531,-100.0,-100.0,-100.0
525534,-100.0,-100.0,-100.0
525541,-100.0,-100.0,-100.0
525546,-100.0,-100.0,-100.0
525551,-100.0,-100.0,-100.0
525559,-100.0,-100.0,-100.0
525567,-100.0,-100.0,-100.0
525569,-100.0,-100.0,-100.0
525573,-100.0,-100.0,-100.0
525576,-100.0,-100.0,-100.0
525588,-100.0,-100.0,-100.0
525589,-100.0,-100.0,-100.0
525593,-100.0,-100.0,-100.0
525596,-100.0,-100.0,-100.0
525610,-100.0,-100.0,-100.0
525616,-100.0,-100.0,-100.0
525619,-100.0,-100.0,-100.0
525624,-100.0,-100.0,-100.0
525640,-100.0,-100.0,-100.0
525646,-100.0,-100.0,-100.0
525661,-100.0,-100.0,-100.0
525666,-100.0,-100.0,-100.0
525683,-100.0,-100.0,-100.0
525688,-100.0,-100.0,-100.0
525703,-100.0,-100.0,-100.0
525708,-100.0,-100.0,-100.0
525725,-100.0,-100.0,-100.0
525731,-100.0,-100.0,-100.0
525745,-100.0,-100.0,-100.0
525750,-100.0,-100.0,-100.0
525767,-100.0,-100.0,-100.0
525773,-100.0,-100.0,-100.0
525788,-100.0,-100.0,-100.0
525792,-100.0,-100.0,-100.0
525809,-100.0,-100.0,-100.0
525816,-100.0,-100.0,-100.0
525830,-100.0,-100.0,-100.0
525835,-100.0,-100.0,-100.0
525841,-100.0,-100.0,-100.0
525848,-100.0,-100.0,-100.0
525861,-100.0,-100.0,-100.0
525866,-100.0,-100.0,-100.0
525881,-100.0,-100.0,-100.0
525887,-100.0,-100.0,-100.0
525903,-100.0,-100.0,-100.0
525910,-100.0,-100.0,-100.0
525923,-100.0,-100.0,-100.0
525928,-100.0,-100.0,-100.0
525944,-100.0,-100.0,-100.0
525950,-100.0,-100.0,-100.0
525966,-100.0,-100.0,-100.0
525971,-100.0,-100.0,-100.0
525986,-100.0,-100.0,-100.0
525992,-100.0,-100.0,-100.0
526007,-100.0,-100.0,-100.0
526013,-100.0,-100.0,-100.0
526027,-100.0,-100.0,-100.0
526035,-100.0,-100.0,-100.0
526049,-100.0,-100.0,-100.0
526058,-100.0,-100.0,-100.0
526066,-100.0,-100.0,-100.0
526080,-100.0,-100.0,-100.0
526086,-100.0,-100.0,-100.0
526101,-100.0,-100.0,-100.0
526108,-100.0,-100.0,-100.0
526121,-100.0,-100.0,-100.0
526128,-100.0,-100.0,-100.0
526143,-100.0,-100.0,-100.0
526151,-100.0,-100.0,-100.0
526164,-100.0,-100.0,-100.0
526171,-100.0,-100.0,-100.0
526185,-100.0,-100.0,-100.0
526193,-100.0,-100.0,-100.0
526206,-100.0,-100.0,-100.0
526216,-100.0,-100.0,-100.0
526248,-100.0,-100.0,-100.0
526254,-100.0,-100.0,-100.0
526269,-100.0,-100.0,-100.0
526279,-100.0,-100.0,-100.0
526286,-100.0,-100.0,-100.0
526301,-100.0,-100.0,-100.0
526307,-100.0,-100.0,-100.0
526321,-100.0,-100.0,-100.0
526328,-100.0,-100.0,-100.0
526342,-100.0,-100.0,-100.0
526351,-100.0,-100.0,-100.0
526364,-100.0,-100.0,-100.0
526370,-100.0,-100.0,-100.0
526384,-100.0,-100.0,-100.0
526392,-100.0,-100.0,-100.0
526405,-100.0,-100.0,-100.0
526414,-100.0,-100.0,-100.0
526448,-100.0,-100.0,-100.0
526455,-100.0,-100.0,-100.0
526479,-100.0,-100.0,-100.0
526486,-100.0,-100.0,-100.0
526501,-100.0,-100.0,-100.0
526506,-100.0,-100.0,-100.0
526521,-100.0,-100.0,-100.0
526528,-100.0,-100.0,-100.0
526542,-100.0,-100.0,-100.0
526548,-100.0,-100.0,-100.0
526563,-100.0,-100.0,-100.0
526571,-100.0,-100.0,-100.0
526584,-100.0,-100.0,-100.0
526590,-100.0,-100.0,-100.0
526605,-100.0,-100.0,-100.0
526612,-100.0,-100.0,-100.0
526626,-100.0,-100.0,-100.0
526632,-100.0,-100.0,-100.0
526647,-100.0,-100.0,-100.0
526654,-100.0,-100.0,-100.0
526668,-100.0,-100.0,-100.0
526674,-100.0,-100.0,-100.0
526690,-100.0,-100.0,-100.0
526697,-100.0,-100.0,-100.0
526699,-100.0,-100.0,-100.0
526705,-100.0,-100.0,-100.0
526720,-100.0,-100.0,-100.0
526727,-100.0,-100.0,-100.0
526742,-100.0,-100.0,-100.0
526748,-100.0,-100.0,-100.0
526762,-100.0,-100.0,-100.0
526769,-100.0,-100.0,-100.0
526783,-100.0,-100.0,-100.0
526789,-100.0,-100.0,-100.0
526805,-100.0,-100.0,-100.0
526812,-100.0,-100.0,-100.0
526825,-100.0,-100.0,-100.0
526831,-100.0,-100.0,-100.0
526846,-100.0,-100.0,-100.0
526853,-100.0,-100.0,-100.0
526868,-100.0,-100.0,-100.0
526874,-100.0,-100.0,-100.0
526889,-100.0,-100.0,-100.0
526896,-100.0,-100.0,-100.0
526899,-100.0,-100.0,-100.0
526905,-100.0,-100.0,-100.0
526920,-100.0,-100.0,-100.0
526926,-100.0,-100.0,-100.0
526941,-100.0,-100.0,-100.0
526948,-100.0,-100.0,-100.0
526962,-100.0,-100.0,-100.0
526968,-100.0,-100.0,-100.0
526983,-100.0,-100.0,-100.0
526989,-100.0,-100.0,-100.0
527004,-100.0,-100.0,-100.0
527010,-100.0,-100.0,-100.0
527025,-100.0,-100.0,-100.0
527030,-100.0,-100.0,-100.0
527046,-100.0,-100.0,-100.0
527052,-100.0,-100.0,-100.0
527067,-100.0,-100.0,-100.0
527079,-100.0,-100.0,-100.0
527090,-100.0,-100.0,-100.0
527096,-100.0,-100.0,-100.0
527109,-100.0,-100.0,-100.0
527115,-100.0,-100.0,-100.0
527120,-100.0,-100.0,-100.0
527126,-100.0,-100.0,-100.0
527140,-100.0,-100.0,-100.0
527145,-100.0,-100.0,-100.0
527162,-100.0,-100.0,-100.0
527167,-100.0,-100.0,-100.0
527183,-100.0,-100.0,-100.0
527189,-100.0,-100.0,-100.0
527203,-100.0,-100.0,-100.0
527209,-100.0,-100.0,-100.0
527224,-100.0,-100.0,-100.0
527229,-100.0,-100.0,-100.0
527246,-100.0,-100.0,-100.0
527251,-100.0,-100.0,-100.0
527267,-100.0,-100.0,-100.0
527272,-100.0,-100.0,-100.0
527287,-100.0,-100.0,-100.0
527292,-100.0,-100.0,-100.0
527309,-100.0,-100.0,-100.0
527314,-100.0,-100.0,-100.0
527329,-100.0,-100.0,-100.0
527339,-100.0,-100.0,-100.0
527344,-100.0,-100.0,-100.0
527360,-100.0,-100.0,-100.0
527366,-100.0,-100.0,-100.0
527381,-100.0,-100.0,-100.0
527387,-100.0,-100.0,-100.0
527402,-100.0,-100.0,-100.0
527408,-100.0,-100.0,-100.0
527423,-100.0,-100.0,-100.0
527430,-100.0,-100.0,-100.0
527444,-100.0,-100.0,-100.0
527456,-100.0,-100.0,-100.0
527486,-100.0,-100.0,-100.0
527492,-100.0,-100.0,-100.0
527508,-100.0,-100.0,-100.0
527514,-100.0,-100.0,-100.0
527549,-100.0,-100.0,-100.0
527552,-100.0,-100.0,-100.0
527559,-100.0,-100.0,-100.0
527567,-100.0,-100.0,-100.0
527581,-100.0,-100.0,-100.0
527586,-100.0,-100.0,-100.0
527601,-100.0,-100.0,-100.0
527608,-100.0,-100.0,-100.0
527622,-100.0,-100.0,-100.0
527629,-100.0,-100.0,-100.0
527644,-100.0,-100.0,-100.0
527651,-100.0,-100.0,-100.0
527665,-100.0,-100.0,-100.0
527670,-100.0,-100.0,-100.0
527685,-100.0,-100.0,-100.0
527690,-100.0,-100.0,-100.0
527707,-100.0,-100.0,-100.0
527712,-100.0,-100.0,-100.0
527728,-100.0,-100.0,-100.0
527734,-100.0,-100.0,-100.0
527748,-100.0,-100.0,-100.0
527753,-100.0,-100.0,-100.0
527759,-100.0,-100.0,-100.0
527764,-100.0,-100.0,-100.0
527780,-100.0,-100.0,-100.0
527785,-100.0,-100.0,-100.0
527801,-100.0,-100.0,-100.0
527807,-100.0,-100.0,-100.0
527823,-100.0,-100.0,-100.0
527828,-100.0,-100.0,-100.0
527844,-100.0,-100.0,-100.0
527849,-100.0,-100.0,-100.0
527885,-100.0,-100.0,-100.0
527896,-100.0,-100.0,-100.0
527927,-100.0,-100.0,-100.0
527932,-100.0,-100.0,-100.0
527948,-100.0,-100.0,-100.0
527953,-100.0,-100.0,-100.0
527969,-100.0,-100.0,-100.0
527974,-100.0,-100.0,-100.0
527979,-100.0,-100.0,-100.0
527984,-100.0,-100.0,-100.0
528000,-100.0,-100.0,-100.0
528005,-100.0,-100.0,-100.0
528023,-100.0,-100.0,-100.0
528028,-100.0,-100.0,-100.0
528043,-100.0,-100.0,-100.0
528049,-100.0,-100.0,-100.0
528085,-100.0,-100.0,-100.0
528090,-100.0,-100.0,-100.0
528106,-100.0,-100.0,-100.0
528120,-100.0,-100.0,-100.0
528148,-100.0,-100.0,-100.0
528153,-100.0,-100.0,-100.0
528170,-100.0,-100.0,-100.0
528175,-100.0,-100.0,-100.0
528179,-100.0,-100.0,-100.0
528185,-100.0,-100.0,-100.0
528200,-100.0,-100.0,-100.0
528205,-100.0,-100.0,-100.0
528221,-100.0,-100.0,-100.0
528227,-100.0,-100.0,-100.0
528242,-100.0,-100.0,-100.0
528247,-100.0,-100.0,-100.0
528263,-100.0,-100.0,-100.0
528268,-100.0,-100.0,-100.0
528284,-100.0,-100.0,-100.0
528289,-100.0,-100.0,-100.0
528305,-100.0,-100.0,-100.0
528311,-100.0,-100.0,-100.0
528326,-100.0,-100.0,-100.0
528331,-100.0,-100.0,-100.0
528368,-100.0,-100.0,-100.0
528373,-100.0,-100.0,-100.0
528389,-100.0,-100.0,-100.0
528395,-100.0,-100.0,-100.0
528400,-100.0,-100.0,-100.0
528405,-100.0,-100.0,-100.0
528421,-100.0,-100.0,-100.0
533060,-100.0,-100.0,-100.0
533087,-100.0,-100.0,-100.0
533099,-100.0,-100.0,-100.0
533111,-100.0,-100.0,-100.0
533119,-100.0,-100.0,-100.0
533128,-100.0,-100.0,-100.0
533142,-100.0,-100.0,-100.0
533155,-100.0,-100.0,-100.0
533170,-100.0,-100.0,-100.0
533181,-100.0,-100.0,-100.0
533196,-100.0,-100.0,-100.0
533217,-100.0,-100.0,-100.0
533231,-100.0,-100.0,-100.0
533245,-100.0,-100.0,-100.0
533259,-100.0,-100.0,-100.0
533270,-100.0,-100.0,-100.0
533284,-100.0,-100.0,-100.0
533291,-100.0,-100.0,-100.0
533306,-100.0,-100.0,-100.0
533321,-100.0,-100.0,-100.0
533337,-100.0,-100.0,-100.0
533353,-100.0,-100.0,-100.0
533367,-100.0,-100.0,-100.0
533373,-100.0,-100.0,-100.0
533392,-100.0,-100.0,-100.0
533403,-100.0,-100.0,-100.0
533418,-100.0,-100.0,-100.0
533419,-100.0,-100.0,-100.0
535395,-100.0,-100.0,-100.0
535396,-100.0,-100.0,-100.0
535456,-100.0,-100.0,-100.0
535467,-100.0,-100.0,-100.0
535469,-100.0,-100.0,-100.0
535488,-100.0,-100.0,-100.0
535525,-100.0,-100.0,-100.0
535534,-100.0,-100.0,-100.0
535549,-100.0,-100.0,-100.0
535557,-100.0,-100.0,-100.0
535584,-100.0,-100.0,-100.0
535593,-100.0,-100.0,-100.0
535619,-100.0,-100.0,-100.0
535625,-100.0,-100.0,-100.0
535636,-100.0,-100.0,-100.0
535643,-100.0,-100.0,-100.0
535649,-100.0,-100.0,-100.0
535678,-100.0,-100.0,-100.0
535685,-100.0,-100.0,-100.0
535698,-100.0,-100.0,-100.0
535726,-100.0,-100.0,-100.0
535735,-100.0,-100.0,-100.0
535761,-100.0,-100.0,-100.0
535772,-100.0,-100.0,-100.0
535812,-100.0,-100.0,-100.0
535825,-100.0,-100.0,-100.0
535865,-100.0,-100.0,-100.0
535872,-100.0,-100.0,-100.0
535892,-100.0,-100.0,-100.0
535903,-100.0,-100.0,-100.0
535925,-100.0,-100.0,-100.0
535934,-100.0,-100.0,-100.0
535942,-100.0,-100.0,-100.0
535957,-100.0,-100.0,-100.0
535977,-100.0,-100.0,-100.0
535986,-100.0,-100.0,-100.0
536011,-100.0,-100.0,-100.0
536019,-100.0,-100.0,-100.0
536046,-100.0,-100.0,-100.0
536057,-100.0,-100.0,-100.0
536071,-100.0,-100.0,-100.0
536081,-100.0,-100.0,-100.0
536104,-100.0,-100.0,-100.0
536113,-100.0,-100.0,-100.0
536121,-100.0,-100.0,-100.0
536132,-100.0,-100.0,-100.0
536157,-100.0,-100.0,-100.0
536166,-100.0,-100.0,-100.0
536173,-100.0,-100.0,-100.0
536186,-100.0,-100.0,-100.0
536210,-100.0,-100.0,-100.0
536217,-100.0,-100.0,-100.0
536224,-100.0,-100.0,-100.0
536236,-100.0,-100.0,-100.0
536248,-100.0,-100.0,-100.0
536264,-100.0,-100.0,-100.0
536280,-100.0,-100.0,-100.0
536284,-100.0,-100.0,-100.0
536305,-100.0,-100.0,-100.0
536312,-100.0,-100.0,-100.0
536337,-100.0,-100.0,-100.0
536347,-100.0,-100.0,-100.0
536373,-100.0,-100.0,-100.0
536384,-100.0,-100.0,-100.0
536416,-100.0,-100.0,-100.0
536434,-100.0,-100.0,-100.0
536466,-100.0,-100.0,-100.0
536480,-100.0,-100.0,-100.0
536494,-100.0,-100.0,-100.0
536506,-100.0,-100.0,-100.0
536512,-100.0,-100.0,-100.0
536525,-100.0,-100.0,-100.0
536537,-100.0,-100.0,-100.0
536546,-100.0,-100.0,-100.0
536573,-100.0,-100.0,-100.0
536581,-100.0,-100.0,-100.0
536590,-100.0,-100.0,-100.0
536601,-100.0,-100.0,-100.0
536614,-100.0,-100.0,-100.0
536624,-100.0,-100.0,-100.0
536645,-100.0,-100.0,-100.0
536653,-100.0,-100.0,-100.0
536679,-100.0,-100.0,-100.0
536688,-100.0,-100.0,-100.0
536713,-100.0,-100.0,-100.0
536728,-100.0,-100.0,-100.0
536754,-100.0,-100.0,-100.0
536762,-100.0,-100.0,-100.0
536777,-100.0,-100.0,-100.0
536797,-100.0,-100.0,-100.0
536805,-100.0,-100.0,-100.0
536816,-100.0,-100.0,-100.0
536844,-100.0,-100.0,-100.0
536853,-100.0,-100.0,-100.0
536880,-100.0,-100.0,-100.0
536910,-100.0,-100.0,-100.0
536917,-100.0,-100.0,-100.0
536926,-100.0,-100.0,-100.0
536938,-100.0,-100.0,-100.0
536958,-100.0,-100.0,-100.0
536970,-100.0,-100.0,-100.0
536985,-100.0,-100.0,-100.0
537017,-100.0,-100.0,-100.0
537028,-100.0,-100.0,-100.0
537081,-100.0,-100.0,-100.0
537099,-100.0,-100.0,-100.0
537116,-100.0,-100.0,-100.0
537129,-100.0,-100.0,-100.0
537136,-100.0,-100.0,-100.0
537137,-100.0,-100.0,-100.0
537160,-100.0,-100.0,-100.0
537171,-100.0,-100.0,-100.0
537202,-100.0,-100.0,-100.0
537208,-100.0,-100.0,-100.0
537232,-100.0,-100.0,-100.0
537241,-100.0,-100.0,-100.0
537267,-100.0,-100.0,-100.0
537276,-100.0,-100.0,-100.0
537303,-100.0,-100.0,-100.0
537311,-100.0,-100.0,-100.0
537337,-100.0,-100.0,-100.0
537338,-100.0,-100.0,-100.0
537364,-100.0,-100.0,-100.0
537374,-100.0,-100.0,-100.0
537402,-100.0,-100.0,-100.0
537412,-100.0,-100.0,-100.0
537422,-100.0,-100.0,-100.0
537433,-100.0,-100.0,-100.0
537461,-100.0,-100.0,-100.0
537471,-100.0,-100.0,-100.0
537477,-100.0,-100.0,-100.0
537490,-100.0,-100.0,-100.0
537518,-100.0,-100.0,-100.0
537525,-100.0,-100.0,-100.0
537555,-100.0,-100.0,-100.0
537561,-100.0,-100.0,-100.0
537577,-100.0,-100.0,-100.0
537585,-100.0,-100.0,-100.0
537611,-100.0,-100.0,-100.0
537624,-100.0,-100.0,-100.0
537647,-100.0,-100.0,-100.0
537654,-100.0,-100.0,-100.0
537665,-100.0,-100.0,-100.0
537676,-100.0,-100.0,-100.0
537704,-100.0,-100.0,-100.0
537713,-100.0,-100.0,-100.0
537723,-100.0,-100.0,-100.0
537734,-100.0,-100.0,-100.0
537741,-100.0,-100.0,-100.0
537753,-100.0,-100.0,-100.0
537773,-100.0,-100.0,-100.0
537788,-100.0,-100.0,-100.0
537796,-100.0,-100.0,-100.0
537805,-100.0,-100.0,-100.0
537834,-100.0,-100.0,-100.0
537849,-100.0,-100.0,-100.0
537875,-100.0,-100.0,-100.0
537881,-100.0,-100.0,-100.0
537908,-100.0,-100.0,-100.0
537921,-100.0,-100.0,-100.0
537946,-100.0,-100.0,-100.0
537957,-100.0,-100.0,-100.0
537983,-100.0,-100.0,-100.0
537993,-100.0,-100.0,-100.0
538029,-100.0,-100.0,-100.0
538038,-100.0,-100.0,-100.0
545596,-100.0,-100.0,-100.0
545597,-100.0,-100.0,-100.0
545611,-100.0,-100.0,-100.0
545766,-100.0,-100.0,-100.0
545788,-100.0,-100.0,-100.0
545888,-100.0,-100.0,-100.0
545901,-100.0,-100.0,-100.0
546068,-100.0,-100.0,-100.0
546098,-100.0,-100.0,-100.0
546176,-100.0,-100.0,-100.0
546186,-100.0,-100.0,-100.0
546312,-100.0,-100.0,-100.0
546320,-100.0,-100.0,-100.0
546467,-100.0,-100.0,-100.0
546493,-100.0,-100.0,-100.0
546536,-100.0,-100.0,-100.0
546552,-100.0,-100.0,-100.0
546708,-100.0,-100.0,-100.0
546727,-100.0,-100.0,-100.0
546830,-100.0,-100.0,-100.0
546855,-100.0,-100.0,-100.0
546963,-100.0,-100.0,-100.0
546969,-100.0,-100.0,-100.0
546970,-100.0,-100.0,-100.0
567057,-100.0,-100.0,-100.0
567058,-100.0,-100.0,-100.0
567075,-100.0,-100.0,-100.0
567081,-100.0,-100.0,-100.0
567110,-100.0,-100.0,-100.0
567115,-100.0,-100.0,-100.0
567162,-100.0,-100.0,-100.0
567168,-100.0,-100.0,-100.0
567214,-100.0,-100.0,-100.0
567222,-100.0,-100.0,-100.0
567249,-100.0,-100.0,-100.0
567255,-100.0,-100.0,-100.0
567273,-100.0,-100.0,-100.0
569063,-100.0,-100.0,-100.0
569079,-100.0,-100.0,-100.0
569085,-100.0,-100.0,-100.0
