,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
452504,-94.0,-100.0,-100.0,-25.0
452511,-94.0,-100.0,-100.0,-25.0
452527,-94.0,-100.0,-100.0,-25.0
452530,-94.0,-100.0,-100.0,-25.0
452544,-94.0,-100.0,-100.0,-25.0
452548,-94.0,-100.0,-100.0,-25.0
452561,-94.0,-100.0,-100.0,-25.0
452564,-94.0,-100.0,-100.0,-25.0
452578,-94.0,-100.0,-100.0,-25.0
452593,-94.0,-100.0,-100.0,-25.0
452610,-94.0,-100.0,-100.0,-25.0
452627,-94.0,-100.0,-100.0,-25.0
452643,-94.0,-100.0,-100.0,-25.0
452660,-94.0,-100.0,-100.0,-25.0
452677,-94.0,-100.0,-100.0,-25.0
452695,-94.0,-100.0,-100.0,-25.0
452711,-94.0,-100.0,-100.0,-25.0
452728,-94.0,-100.0,-100.0,-25.0
452743,-94.0,-100.0,-100.0,-25.0
452760,-94.0,-100.0,-100.0,-25.0
452776,-94.0,-100.0,-100.0,-25.0
452793,-94.0,-100.0,-100.0,-25.0
452811,-94.0,-100.0,-100.0,-25.0
452827,-94.0,-100.0,-100.0,-25.0
452844,-94.0,-100.0,-100.0,-25.0
452861,-94.0,-100.0,-100.0,-25.0
452878,-94.0,-100.0,-100.0,-25.0
452893,-94.0,-100.0,-100.0,-25.0
452910,-94.0,-100.0,-100.0,-25.0
452927,-94.0,-100.0,-100.0,-25.0
452943,-94.0,-100.0,-100.0,-25.0
452960,-94.0,-100.0,-100.0,-25.0
452976,-94.0,-100.0,-100.0,-25.0
452977,-94.25,-100.0,-100.0,-25.0
452993,-94.5,-100.0,-100.0,-25.0
453011,-94.75,-100.0,-100.0,-25.0
453017,-95.0,-100.0,-100.0,-25.0
453027,-95.5,-100.0,-100.0,-25.0
453044,-96.0,-100.0,-100.0,-25.0
453050,-96.5,-100.0,-100.0,-25.0
453059,-97.0,-100.0,-100.0,-25.0
453061,-97.42857142857143,-100.0,-100.0,-25.0
453064,-97.85714285714286,-100.0,-100.0,-25.0
453076,-98.28571428571429,-100.0,-100.0,-25.0
453078,-98.71428571428571,-100.0,-100.0,-25.0
453093,-99.14285714285714,-100.0,-100.0,-25.0
453094,-99.57142857142857,-100.0,-100.0,-25.0
453099,-100.0,-100.0,-100.0,-25.0
453111,-100.0,-100.0,-100.0,-25.0
453126,-100.0,-100.0,-100.0,-25.0
453128,-100.0,-100.0,-100.0,-25.0
453144,-100.0,-100.0,-100.0,-25.0
453161,-100.0,-100.0,-100.0,-25.0
453162,-100.0,-100.0,-100.0,-25.0
453177,-100.0,-100.0,-100.0,-25.0
453180,-100.0,-100.0,-100.0,-25.0
453194,-100.0,-100.0,-100.0,-25.0
453195,-100.0,-100.0,-100.0,-25.0
453210,-100.0,-100.0,-100.0,-25.0
453213,-100.0,-100.0,-100.0,-25.0
453227,-100.0,-100.0,-100.0,-25.0
453244,-100.0,-100.0,-100.0,-25.0
453246,-100.0,-100.0,-100.0,-25.0
453261,-100.0,-100.0,-100.0,-25.0
453747,-100.0,-100.0,-100.0,-25.0
453773,-100.0,-100.0,-100.0,-25.0
453792,-100.0,-100.0,-100.0,-25.0
453811,-100.0,-100.0,-100.0,-25.0
453828,-100.0,-100.0,-100.0,-25.0
453851,-100.0,-100.0,-100.0,-25.0
453870,-100.0,-100.0,-100.0,-25.0
453903,-100.0,-100.0,-100.0,-25.0
453929,-100.0,-100.0,-100.0,-25.0
454045,-100.0,-100.0,-100.0,-25.0
454060,-100.0,-100.0,-100.0,-25.0
454061,-100.0,-100.0,-100.0,-25.0
454082,-100.0,-100.0,-100.0,-25.0
454127,-100.0,-100.0,-100.0,-25.0
454143,-100.0,-100.0,-100.0,-26.0
454145,-100.0,-100.0,-100.0,-26.0
454160,-100.0,-100.0,-100.0,-27.0
454165,-100.0,-100.0,-100.0,-27.0
454193,-100.0,-100.0,-100.0,-29.0
454195,-100.0,-100.0,-100.0,-29.0
454210,-100.0,-100.0,-100.0,-30.0
454211,-100.0,-100.0,-100.0,-30.0
454226,-100.0,-100.0,-100.0,-31.0
454227,-100.0,-100.0,-100.0,-31.0
454228,-100.0,-100.0,-100.0,-31.0
454243,-100.0,-100.0,-100.0,-32.0
454244,-100.0,-100.0,-100.0,-32.0
454261,-100.0,-100.0,-100.0,-33.0
454266,-100.0,-100.0,-100.0,-33.0
454276,-100.0,-100.0,-100.0,-34.0
454277,-100.0,-100.0,-100.0,-34.0
454279,-100.0,-100.0,-100.0,-34.0
454293,-100.0,-100.0,-100.0,-36.0
454295,-100.0,-100.0,-100.0,-36.0
454310,-100.0,-100.0,-100.0,-37.0
454311,-100.0,-100.0,-100.0,-37.0
454312,-100.0,-100.0,-100.0,-37.5
454326,-100.0,-100.0,-100.0,-38.0
454328,-100.0,-100.0,-100.0,-38.0
454344,-100.0,-100.0,-100.0,-39.0
454348,-100.0,-100.0,-100.0,-39.0
454360,-100.0,-100.0,-100.0,-40.0
454363,-100.0,-100.0,-100.0,-40.0
454376,-100.0,-100.0,-100.0,-41.0
454379,-100.0,-100.0,-100.0,-41.0
454393,-100.0,-100.0,-100.0,-42.0
454395,-100.0,-100.0,-100.0,-42.0
454410,-100.0,-100.0,-100.0,-43.0
454412,-100.0,-100.0,-100.0,-43.0
454426,-100.0,-100.0,-100.0,-44.0
454428,-100.0,-100.0,-100.0,-44.0
454443,-100.0,-100.0,-100.0,-46.0
454444,-100.0,-100.0,-100.0,-46.0
454445,-100.0,-100.0,-100.0,-46.5
454460,-100.0,-100.0,-100.0,-47.0
454465,-100.0,-100.0,-100.0,-47.0
454477,-100.0,-100.0,-100.0,-48.0
454479,-100.0,-100.0,-100.0,-48.0
454483,-100.0,-100.0,-100.0,-48.5
454493,-100.0,-100.0,-100.0,-49.0
454495,-100.0,-100.0,-100.0,-49.0
454496,-100.0,-100.0,-100.0,-49.5
454510,-100.0,-100.0,-100.0,-50.0
454512,-100.0,-100.0,-100.0,-50.0
454515,-100.0,-100.0,-100.0,-50.0
454526,-100.0,-100.0,-100.0,-51.0
454529,-100.0,-100.0,-100.0,-51.0
454543,-100.0,-100.0,-100.0,-52.0
454545,-100.0,-100.0,-100.0,-52.0
454546,-100.0,-100.0,-100.0,-52.5
454560,-100.0,-100.0,-100.0,-53.0
454561,-100.0,-100.0,-100.0,-53.0
454562,-100.0,-100.0,-100.0,-53.0
454577,-100.0,-100.0,-100.0,-54.0
454580,-100.0,-100.0,-100.0,-54.0
454582,-100.0,-100.0,-100.0,-54.0
454605,-100.0,-100.0,-100.0,-55.0
454610,-100.0,-100.0,-100.0,-56.0
454613,-100.0,-100.0,-100.0,-56.0
454617,-100.0,-100.0,-100.0,-56.333333333333336
454620,-100.0,-100.0,-100.0,-56.666666666666664
454626,-100.0,-100.0,-100.0,-57.0
454631,-100.0,-100.0,-100.0,-57.0
454633,-100.0,-100.0,-100.0,-57.5
454643,-100.0,-100.0,-100.0,-58.0
454648,-100.0,-100.0,-100.0,-58.0
454649,-100.0,-100.0,-100.0,-58.0
454660,-100.0,-100.0,-100.0,-59.0
454661,-100.0,-100.0,-100.0,-59.0
454663,-100.0,-100.0,-100.0,-59.5
454676,-100.0,-100.0,-100.0,-60.0
454677,-100.0,-100.0,-100.0,-60.0
454683,-100.0,-100.0,-100.0,-60.5
454693,-100.0,-100.0,-100.0,-61.0
454694,-100.0,-100.0,-100.0,-61.0
454695,-100.0,-100.0,-100.0,-61.0
454710,-100.0,-100.0,-100.0,-61.5
454711,-100.0,-100.0,-100.0,-62.0
454715,-100.0,-100.0,-100.0,-62.0
454718,-100.0,-100.0,-100.0,-62.5
454727,-100.0,-100.0,-100.0,-63.0
454732,-100.0,-100.0,-100.0,-63.0
454735,-100.0,-100.0,-100.0,-63.666666666666664
454737,-100.0,-100.0,-100.0,-64.33333333333333
454744,-100.0,-100.0,-100.0,-65.0
454747,-100.0,-100.0,-100.0,-65.0
454749,-100.0,-100.0,-100.0,-65.0
454750,-100.0,-100.0,-100.0,-65.5
454760,-100.0,-100.0,-100.0,-66.0
454763,-100.0,-100.0,-100.0,-66.0
454767,-100.0,-100.0,-100.0,-66.5
454777,-100.0,-100.0,-100.0,-67.0
454780,-100.0,-100.0,-100.0,-67.0
454781,-100.0,-100.0,-100.0,-67.5
454793,-100.0,-100.0,-100.0,-68.0
454796,-100.0,-100.0,-100.0,-68.0
454810,-100.0,-100.0,-100.0,-69.0
454811,-100.0,-100.0,-100.0,-69.0
454813,-100.0,-100.0,-100.0,-69.0
454814,-100.0,-100.0,-100.0,-69.5
454827,-100.0,-100.0,-100.0,-70.0
454830,-100.0,-100.0,-100.0,-70.0
454834,-100.0,-100.0,-100.0,-70.5
454843,-100.0,-100.0,-100.0,-71.0
454847,-100.0,-100.0,-100.0,-71.0
454860,-100.0,-100.0,-100.0,-72.0
454863,-100.0,-100.0,-100.0,-72.0
454867,-100.0,-100.0,-100.0,-72.5
454877,-100.0,-100.0,-100.0,-73.0
454879,-100.0,-100.0,-100.0,-73.0
454883,-100.0,-100.0,-100.0,-74.0
454893,-100.0,-100.0,-100.0,-75.0
454896,-100.0,-100.0,-100.0,-75.0
454899,-100.0,-100.0,-100.0,-75.5
454910,-100.0,-100.0,-100.0,-76.0
454913,-100.0,-100.0,-100.0,-76.0
454915,-100.0,-100.0,-100.0,-76.33333333333333
454920,-100.0,-100.0,-100.0,-76.66666666666667
454927,-100.0,-100.0,-100.0,-77.0
454929,-100.0,-100.0,-100.0,-77.0
454941,-100.0,-100.0,-100.0,-77.5
454943,-100.0,-100.0,-100.0,-78.0
454946,-100.0,-100.0,-100.0,-78.0
454947,-100.0,-100.0,-100.0,-78.33333333333333
454953,-100.0,-100.0,-100.0,-78.66666666666667
454960,-100.0,-100.0,-100.0,-79.0
454963,-100.0,-100.0,-100.0,-79.0
454971,-100.0,-100.0,-100.0,-79.5
454977,-100.0,-100.0,-100.0,-80.0
454979,-100.0,-100.0,-100.0,-80.0
454983,-100.0,-100.0,-100.0,-80.5
454993,-100.0,-100.0,-100.0,-81.0
454995,-100.0,-100.0,-100.0,-81.0
454996,-100.0,-100.0,-100.0,-81.0
455010,-100.0,-100.0,-100.0,-82.0
455013,-100.0,-100.0,-100.0,-82.0
455021,-100.0,-100.0,-100.0,-82.5
455027,-100.0,-100.0,-100.0,-83.0
455030,-100.0,-100.0,-100.0,-83.0
455043,-100.0,-100.0,-100.0,-85.0
455046,-100.0,-100.0,-100.0,-85.0
455055,-100.0,-100.0,-100.0,-85.5
455060,-100.0,-100.0,-100.0,-86.0
455063,-100.0,-100.0,-100.0,-86.0
455067,-100.0,-100.0,-100.0,-86.5
455077,-100.0,-100.0,-100.0,-87.0
455079,-100.0,-100.0,-100.0,-87.0
455080,-100.0,-100.0,-100.0,-87.0
455093,-100.0,-100.0,-100.0,-88.0
455095,-100.0,-100.0,-100.0,-88.0
455098,-100.0,-100.0,-100.0,-88.0
455100,-100.0,-100.0,-100.0,-88.5
455110,-100.0,-100.0,-100.0,-89.0
455111,-100.0,-100.0,-100.0,-89.0
455119,-100.0,-100.0,-100.0,-89.33333333333333
455120,-100.0,-100.0,-100.0,-89.66666666666667
455126,-100.0,-100.0,-100.0,-90.0
455128,-100.0,-100.0,-100.0,-90.0
455134,-100.0,-100.0,-100.0,-90.33333333333333
455135,-100.0,-100.0,-100.0,-90.66666666666667
455143,-100.0,-100.0,-100.0,-91.0
455144,-100.0,-100.0,-100.0,-91.0
455149,-100.0,-100.0,-100.0,-91.33333333333333
455151,-100.0,-100.0,-100.0,-91.66666666666667
455160,-100.0,-100.0,-100.0,-92.0
455161,-100.0,-100.0,-100.0,-92.0
455163,-100.0,-100.0,-100.0,-92.33333333333333
455165,-100.0,-100.0,-100.0,-92.66666666666667
455176,-100.0,-100.0,-100.0,-93.0
455177,-100.0,-100.0,-100.0,-93.0
455181,-100.0,-100.0,-100.0,-94.0
455193,-100.0,-100.0,-100.0,-95.0
455194,-100.0,-100.0,-100.0,-95.0
455196,-100.0,-100.0,-100.0,-95.33333333333333
455197,-100.0,-100.0,-100.0,-95.66666666666667
455210,-100.0,-100.0,-100.0,-96.0
455211,-100.0,-100.0,-100.0,-96.0
455214,-100.0,-100.0,-100.0,-96.0
455215,-100.0,-100.0,-100.0,-96.33333333333333
455226,-100.0,-100.0,-100.0,-96.66666666666667
455227,-100.0,-100.0,-100.0,-97.0
455231,-100.0,-100.0,-100.0,-97.0
455238,-100.0,-100.0,-100.0,-97.33333333333333
455243,-100.0,-100.0,-100.0,-97.66666666666667
455245,-100.0,-100.0,-100.0,-98.0
455249,-100.0,-100.0,-100.0,-98.0
455252,-100.0,-100.0,-100.0,-98.5
455260,-100.0,-100.0,-100.0,-99.0
455264,-100.0,-100.0,-100.0,-99.0
455265,-100.0,-100.0,-100.0,-99.33333333333333
455268,-100.0,-100.0,-100.0,-99.66666666666667
455277,-100.0,-100.0,-100.0,-100.0
455282,-100.0,-100.0,-100.0,-100.0
455298,-100.0,-100.0,-100.0,-100.0
455320,-100.0,-100.0,-100.0,-100.0
455335,-100.0,-100.0,-100.0,-100.0
455349,-100.0,-100.0,-100.0,-100.0
455378,-100.0,-100.0,-100.0,-100.0
455395,-100.0,-100.0,-100.0,-100.0
455420,-100.0,-100.0,-100.0,-100.0
455442,-100.0,-100.0,-100.0,-100.0
455455,-100.0,-100.0,-100.0,-100.0
455469,-100.0,-100.0,-100.0,-100.0
455480,-100.0,-100.0,-100.0,-100.0
455501,-100.0,-100.0,-100.0,-100.0
455514,-100.0,-100.0,-100.0,-100.0
455530,-100.0,-100.0,-100.0,-100.0
455557,-100.0,-100.0,-100.0,-100.0
455566,-100.0,-100.0,-100.0,-100.0
455587,-100.0,-100.0,-100.0,-100.0
455598,-100.0,-100.0,-100.0,-100.0
455625,-100.0,-100.0,-100.0,-100.0
455634,-100.0,-100.0,-100.0,-100.0
455657,-100.0,-100.0,-100.0,-100.0
455665,-100.0,-100.0,-100.0,-100.0
455713,-100.0,-100.0,-100.0,-100.0
455724,-100.0,-100.0,-100.0,-100.0
455746,-100.0,-100.0,-100.0,-100.0
455768,-100.0,-100.0,-100.0,-100.0
455800,-100.0,-100.0,-100.0,-100.0
455811,-100.0,-100.0,-100.0,-100.0
455832,-100.0,-100.0,-100.0,-100.0
455844,-100.0,-100.0,-100.0,-100.0
455864,-100.0,-100.0,-100.0,-100.0
455882,-100.0,-100.0,-100.0,-100.0
455897,-100.0,-100.0,-100.0,-100.0
455927,-100.0,-100.0,-100.0,-100.0
455948,-100.0,-100.0,-100.0,-100.0
455963,-100.0,-100.0,-100.0,-100.0
455980,-100.0,-100.0,-100.0,-100.0
455998,-100.0,-100.0,-100.0,-100.0
456018,-100.0,-100.0,-100.0,-100.0
456039,-100.0,-100.0,-100.0,-100.0
456054,-100.0,-100.0,-100.0,-100.0
456073,-100.0,-100.0,-100.0,-100.0
456084,-100.0,-100.0,-100.0,-100.0
456099,-100.0,-100.0,-100.0,-100.0
456138,-100.0,-100.0,-100.0,-100.0
456170,-100.0,-100.0,-100.0,-100.0
456200,-100.0,-100.0,-100.0,-100.0
456221,-100.0,-100.0,-100.0,-100.0
456233,-100.0,-100.0,-100.0,-100.0
456268,-100.0,-100.0,-100.0,-100.0
456278,-100.0,-100.0,-100.0,-100.0
456300,-100.0,-100.0,-100.0,-100.0
456313,-100.0,-100.0,-100.0,-100.0
456329,-100.0,-100.0,-100.0,-100.0
457120,-100.0,-100.0,-100.0,-100.0
457135,-100.0,-100.0,-100.0,-100.0
457152,-100.0,-100.0,-100.0,-100.0
457166,-100.0,-100.0,-100.0,-100.0
457181,-100.0,-100.0,-100.0,-100.0
462394,-100.0,-100.0,-100.0,-100.0
462411,-100.0,-100.0,-100.0,-100.0
462427,-100.0,-100.0,-100.0,-100.0
462445,-100.0,-100.0,-100.0,-100.0
462460,-100.0,-100.0,-100.0,-100.0
462478,-100.0,-100.0,-100.0,-100.0
462561,-100.0,-100.0,-100.0,-100.0
462577,-100.0,-100.0,-100.0,-100.0
462595,-100.0,-100.0,-100.0,-100.0
462611,-100.0,-100.0,-100.0,-100.0
462627,-100.0,-100.0,-100.0,-100.0
462761,-100.0,-100.0,-100.0,-100.0
462777,-100.0,-100.0,-100.0,-100.0
462795,-100.0,-100.0,-100.0,-100.0
462810,-100.0,-100.0,-100.0,-100.0
462828,-100.0,-100.0,-100.0,-100.0
462929,-100.0,-100.0,-100.0,-100.0
462944,-100.0,-100.0,-100.0,-100.0
462945,-100.0,-100.0,-100.0,-100.0
462962,-100.0,-100.0,-100.0,-100.0
462977,-100.0,-100.0,-100.0,-100.0
462994,-100.0,-100.0,-100.0,-100.0
463010,-100.0,-100.0,-100.0,-100.0
463028,-100.0,-100.0,-100.0,-100.0
463044,-100.0,-100.0,-100.0,-100.0
463060,-100.0,-100.0,-100.0,-100.0
463079,-100.0,-100.0,-100.0,-100.0
463096,-100.0,-99.0,-100.0,-100.0
463112,-100.0,-98.0,-100.0,-100.0
463128,-100.0,-97.5,-100.0,-100.0
463129,-100.0,-97.0,-100.0,-100.0
463146,-100.0,-95.0,-100.0,-100.0
463147,-100.0,-94.5,-100.0,-100.0
463162,-100.0,-94.0,-100.0,-100.0
463177,-100.0,-93.5,-100.0,-100.0
463179,-100.0,-93.0,-100.0,-100.0
463193,-100.0,-92.5,-100.0,-100.0
463196,-100.0,-92.0,-100.0,-100.0
463211,-100.0,-92.0,-100.0,-100.0
463227,-100.0,-92.0,-100.0,-100.0
463245,-100.0,-92.0,-100.0,-100.0
463246,-100.0,-92.0,-100.0,-100.0
463260,-100.0,-91.5,-100.0,-100.0
463262,-100.0,-91.0,-100.0,-100.0
463276,-100.0,-90.5,-100.0,-100.0
463279,-100.0,-90.0,-100.0,-100.0
463293,-100.0,-89.5,-100.0,-100.0
463296,-100.0,-89.0,-100.0,-100.0
463310,-100.0,-88.5,-100.0,-100.0
463313,-100.0,-88.0,-100.0,-100.0
463329,-100.0,-87.0,-100.0,-100.0
463578,-100.0,-87.0,-100.0,-100.0
463593,-100.0,-87.0,-100.0,-100.0
463610,-100.0,-87.0,-100.0,-100.0
463628,-100.0,-87.0,-100.0,-100.0
463643,-100.0,-87.0,-100.0,-100.0
463661,-100.0,-87.0,-100.0,-100.0
463830,-100.0,-87.0,-100.0,-100.0
463849,-100.0,-86.0,-100.0,-100.0
463863,-100.0,-85.0,-100.0,-100.0
463880,-100.0,-84.0,-100.0,-100.0
463896,-100.0,-82.0,-100.0,-100.0
464027,-100.0,-82.0,-100.0,-100.0
464045,-100.0,-82.0,-100.0,-100.0
464077,-100.0,-82.0,-100.0,-100.0
464110,-100.0,-82.0,-100.0,-100.0
464127,-100.0,-82.0,-100.0,-100.0
464145,-100.0,-82.0,-100.0,-100.0
464178,-100.0,-82.0,-100.0,-100.0
464211,-100.0,-82.0,-100.0,-100.0
464228,-100.0,-82.0,-100.0,-100.0
464260,-100.0,-82.0,-100.0,-100.0
464293,-100.0,-82.0,-100.0,-100.0
464311,-100.0,-82.0,-100.0,-100.0
464346,-100.0,-82.0,-100.0,-100.0
466276,-100.0,-82.0,-100.0,-100.0
466294,-100.0,-82.0,-100.0,-100.0
466312,-100.0,-82.0,-100.0,-100.0
466327,-100.0,-82.0,-100.0,-100.0
466343,-100.0,-82.0,-100.0,-100.0
466360,-100.0,-82.0,-100.0,-100.0
466376,-100.0,-82.0,-100.0,-100.0
466394,-100.0,-82.0,-100.0,-100.0
466411,-100.0,-82.0,-100.0,-100.0
466828,-100.0,-82.0,-100.0,-100.0
466845,-100.0,-82.0,-100.0,-100.0
466860,-100.0,-82.0,-100.0,-100.0
466876,-100.0,-82.0,-100.0,-100.0
466894,-100.0,-82.0,-100.0,-100.0
466910,-100.0,-82.0,-100.0,-100.0
466928,-100.0,-82.0,-100.0,-100.0
466945,-100.0,-82.0,-100.0,-100.0
471177,-100.0,-82.0,-100.0,-100.0
471195,-100.0,-82.0,-100.0,-100.0
471210,-100.0,-82.0,-100.0,-100.0
471227,-100.0,-82.0,-100.0,-100.0
471244,-100.0,-82.0,-100.0,-100.0
471260,-100.0,-82.0,-100.0,-100.0
471277,-100.0,-82.0,-100.0,-100.0
471293,-100.0,-82.0,-100.0,-100.0
471310,-100.0,-82.0,-100.0,-100.0
471328,-100.0,-82.0,-100.0,-100.0
471343,-100.0,-82.0,-100.0,-100.0
471360,-100.0,-82.0,-100.0,-100.0
471376,-100.0,-82.0,-100.0,-100.0
471393,-100.0,-82.0,-100.0,-100.0
471410,-100.0,-82.0,-100.0,-100.0
471427,-100.0,-82.0,-100.0,-100.0
471443,-100.0,-82.0,-100.0,-100.0
475860,-100.0,-82.0,-100.0,-100.0
475895,-100.0,-82.0,-100.0,-100.0
475928,-100.0,-82.0,-100.0,-100.0
475960,-100.0,-82.0,-100.0,-100.0
475978,-100.0,-82.0,-100.0,-100.0
476028,-100.0,-82.0,-100.0,-100.0
476344,-100.0,-82.0,-100.0,-100.0
476361,-100.0,-83.0,-100.0,-100.0
476377,-100.0,-84.0,-100.0,-100.0
476394,-100.0,-85.0,-100.0,-100.0
476410,-100.0,-87.0,-100.0,-100.0
476427,-100.0,-88.0,-100.0,-100.0
476444,-100.0,-89.0,-100.0,-100.0
476460,-100.0,-90.0,-100.0,-100.0
476477,-100.0,-91.0,-100.0,-100.0
476494,-100.0,-92.0,-100.0,-100.0
476510,-100.0,-93.0,-100.0,-100.0
476527,-100.0,-94.0,-100.0,-100.0
476544,-100.0,-95.0,-100.0,-100.0
476561,-100.0,-97.0,-100.0,-100.0
476577,-100.0,-98.0,-100.0,-100.0
476594,-100.0,-99.0,-100.0,-100.0
476610,-100.0,-100.0,-100.0,-100.0
477309,-100.0,-100.0,-100.0,-100.0
477328,-100.0,-100.0,-100.0,-100.0
477360,-100.0,-100.0,-100.0,-100.0
477411,-100.0,-100.0,-100.0,-100.0
477960,-100.0,-100.0,-100.0,-100.0
477980,-100.0,-100.0,-100.0,-100.0
478009,-100.0,-100.0,-100.0,-100.0
478027,-100.0,-100.0,-100.0,-100.0
478060,-100.0,-100.0,-100.0,-100.0
478077,-100.0,-100.0,-100.0,-100.0
478110,-100.0,-100.0,-100.0,-100.0
488310,-100.0,-100.0,-100.0,-100.0
488330,-100.0,-100.0,-100.0,-100.0
488364,-100.0,-100.0,-100.0,-100.0
488393,-100.0,-100.0,-100.0,-100.0
488411,-100.0,-100.0,-100.0,-100.0
488442,-100.0,-100.0,-100.0,-100.0
488461,-100.0,-100.0,-100.0,-100.0
488493,-100.0,-100.0,-100.0,-100.0
488693,-100.0,-100.0,-100.0,-100.0
488711,-100.0,-100.0,-100.0,-100.0
488714,-100.0,-100.0,-100.0,-100.0
488727,-100.0,-100.0,-100.0,-100.0
488743,-100.0,-100.0,-100.0,-100.0
488744,-100.0,-100.0,-100.0,-100.0
488760,-100.0,-100.0,-100.0,-100.0
488776,-100.0,-100.0,-100.0,-100.0
488811,-100.0,-100.0,-100.0,-100.0
488830,-100.0,-100.0,-100.0,-100.0
488848,-100.0,-100.0,-100.0,-100.0
488862,-100.0,-100.0,-100.0,-100.0
488879,-100.0,-100.0,-100.0,-100.0
488894,-100.0,-100.0,-100.0,-100.0
488896,-100.0,-100.0,-100.0,-100.0
488912,-100.0,-100.0,-100.0,-100.0
488915,-100.0,-100.0,-100.0,-100.0
488927,-100.0,-100.0,-100.0,-100.0
488928,-100.0,-100.0,-100.0,-100.0
488944,-100.0,-100.0,-100.0,-100.0
488961,-100.0,-100.0,-100.0,-100.0
488967,-100.0,-100.0,-100.0,-100.0
488976,-100.0,-100.0,-100.0,-100.0
488977,-100.0,-100.0,-100.0,-100.0
488993,-100.0,-100.0,-100.0,-100.0
488999,-100.0,-100.0,-100.0,-100.0
489010,-100.0,-100.0,-100.0,-100.0
489011,-100.0,-100.0,-100.0,-100.0
489029,-100.0,-100.0,-100.0,-100.0
489048,-100.0,-100.0,-100.0,-100.0
489061,-100.0,-100.0,-100.0,-100.0
489079,-100.0,-100.0,-100.0,-100.0
489093,-100.0,-100.0,-100.0,-100.0
489110,-100.0,-100.0,-100.0,-100.0
489131,-100.0,-100.0,-100.0,-100.0
489142,-100.0,-100.0,-100.0,-100.0
489163,-100.0,-100.0,-100.0,-100.0
489176,-100.0,-100.0,-100.0,-100.0
489193,-100.0,-100.0,-100.0,-100.0
489195,-100.0,-100.0,-100.0,-100.0
489210,-100.0,-100.0,-100.0,-100.0
489211,-100.0,-100.0,-100.0,-100.0
489226,-100.0,-100.0,-100.0,-100.0
489227,-100.0,-100.0,-100.0,-100.0
489244,-100.0,-100.0,-100.0,-100.0
489255,-100.0,-100.0,-100.0,-100.0
489261,-100.0,-100.0,-100.0,-100.0
489264,-100.0,-100.0,-100.0,-100.0
489278,-100.0,-100.0,-100.0,-100.0
489284,-100.0,-100.0,-100.0,-100.0
489293,-100.0,-100.0,-100.0,-100.0
489294,-100.0,-100.0,-100.0,-100.0
489312,-100.0,-100.0,-100.0,-100.0
489333,-100.0,-100.0,-100.0,-100.0
489345,-100.0,-100.0,-100.0,-100.0
489361,-100.0,-100.0,-100.0,-100.0
489383,-100.0,-100.0,-100.0,-100.0
489398,-100.0,-100.0,-100.0,-100.0
489416,-100.0,-100.0,-100.0,-100.0
489426,-100.0,-100.0,-100.0,-100.0
489443,-100.0,-100.0,-100.0,-100.0
489466,-100.0,-100.0,-100.0,-100.0
489477,-100.0,-100.0,-100.0,-100.0
489479,-100.0,-100.0,-100.0,-100.0
489495,-100.0,-100.0,-100.0,-100.0
489498,-100.0,-100.0,-100.0,-100.0
489511,-100.0,-100.0,-100.0,-100.0
489515,-100.0,-100.0,-100.0,-100.0
489528,-100.0,-100.0,-100.0,-100.0
489545,-100.0,-100.0,-100.0,-100.0
489559,-100.0,-100.0,-100.0,-100.0
489561,-100.0,-100.0,-100.0,-100.0
489581,-100.0,-100.0,-100.0,-100.0
489600,-100.0,-100.0,-100.0,-100.0
489619,-100.0,-100.0,-100.0,-100.0
489634,-100.0,-100.0,-100.0,-100.0
489648,-100.0,-100.0,-100.0,-100.0
489665,-100.0,-100.0,-100.0,-100.0
489681,-100.0,-100.0,-100.0,-100.0
489695,-100.0,-100.0,-100.0,-100.0
489710,-100.0,-100.0,-100.0,-100.0
489734,-100.0,-100.0,-100.0,-100.0
489746,-100.0,-100.0,-100.0,-100.0
489762,-100.0,-100.0,-100.0,-100.0
489779,-100.0,-100.0,-100.0,-100.0
489794,-100.0,-100.0,-100.0,-100.0
489810,-100.0,-100.0,-100.0,-100.0
489828,-100.0,-100.0,-100.0,-100.0
489830,-100.0,-100.0,-100.0,-100.0
489850,-100.0,-100.0,-99.0,-100.0
489851,-100.0,-100.0,-98.4,-100.0
489865,-100.0,-100.0,-97.8,-100.0
489884,-100.0,-100.0,-97.2,-100.0
489896,-100.0,-100.0,-96.6,-100.0
489902,-100.0,-100.0,-96.0,-100.0
489911,-100.0,-100.0,-96.0,-100.0
489927,-100.0,-100.0,-96.0,-100.0
489932,-100.0,-100.0,-96.0,-100.0
489944,-100.0,-100.0,-96.0,-100.0
489946,-100.0,-100.0,-96.0,-100.0
489961,-100.0,-100.0,-96.0,-100.0
489963,-100.0,-100.0,-96.0,-100.0
489977,-100.0,-100.0,-96.0,-100.0
489990,-100.0,-100.0,-96.0,-100.0
489994,-100.0,-100.0,-96.0,-100.0
490002,-100.0,-100.0,-96.0,-100.0
490011,-100.0,-100.0,-96.0,-100.0
490022,-100.0,-100.0,-96.0,-100.0
490027,-100.0,-100.0,-96.0,-100.0
490034,-100.0,-100.0,-96.0,-100.0
490053,-100.0,-100.0,-96.0,-100.0
490066,-100.0,-100.0,-96.0,-100.0
490078,-100.0,-100.0,-96.0,-100.0
490094,-100.0,-100.0,-96.0,-100.0
