,nan_x,nan_y,ASM06EV1KY10G,2VKACLXTMOQWO,A4CHLWPHZIP7Y,A8DMLATJZOF4Q,A4AB8514GUJS5,A4WBW7FVQASZE
628522,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628581,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628616,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628639,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628657,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628709,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628724,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628735,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628774,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628821,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628890,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628902,-100.0,-96.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
628935,-100.0,-96.0,-98.0,-64.5,-100.0,-100.0,-98.0,-100.0
628954,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
628978,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
628994,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629091,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629125,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629161,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629197,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629214,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629253,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629266,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629313,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629486,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629616,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629799,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629874,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629890,-100.0,-96.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
629962,-100.0,-96.0,-98.0,-63.5,-100.0,-100.0,-98.0,-100.0
629998,-100.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
630003,-100.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
630018,-100.0,-96.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
630055,-100.0,-96.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
630131,-100.0,-96.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
630158,-100.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
630200,-100.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
630221,-100.0,-96.0,-98.0,-60.5,-100.0,-100.0,-98.0,-100.0
630240,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630265,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630440,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630457,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630521,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630558,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630614,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630637,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630647,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630694,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630705,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630748,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630766,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630793,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
630810,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
631051,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
631636,-100.0,-96.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
631790,-100.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634207,-100.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634224,-99.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634252,-97.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634269,-96.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634284,-95.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634310,-93.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634324,-92.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634341,-91.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634354,-90.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634370,-89.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634387,-88.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634402,-87.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634428,-86.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634739,-86.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634756,-85.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634771,-84.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634785,-83.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634802,-82.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634827,-80.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634842,-79.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634857,-78.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634873,-77.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
634889,-76.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636139,-76.0,-96.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636157,-76.0,-95.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636189,-76.0,-93.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636206,-76.0,-92.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636223,-76.0,-91.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636240,-76.0,-90.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
636256,-76.0,-89.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642713,-76.0,-89.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642733,-76.0,-88.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642766,-76.0,-86.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642782,-76.0,-85.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642798,-76.0,-84.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642816,-76.0,-83.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642833,-76.0,-82.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642849,-76.0,-81.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
642867,-76.0,-79.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
643397,-76.0,-79.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
643445,-76.0,-79.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
643463,-76.0,-79.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
643534,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
643592,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
643628,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644145,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644167,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
644314,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
644340,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644454,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644473,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
644494,-76.0,-79.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
644573,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644593,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644623,-76.0,-79.0,-98.0,-65.5,-100.0,-100.0,-98.0,-100.0
644634,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644637,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644656,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644695,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644718,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644743,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644799,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
644816,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644838,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644888,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644969,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
644987,-76.0,-79.0,-98.0,-65.5,-100.0,-100.0,-98.0,-100.0
644993,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
645001,-76.0,-79.0,-98.0,-65.0,-100.0,-100.0,-98.0,-100.0
645036,-76.0,-79.0,-98.0,-65.5,-100.0,-100.0,-98.0,-100.0
645063,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
645075,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
645095,-76.0,-79.0,-98.0,-66.5,-100.0,-100.0,-98.0,-100.0
645105,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645117,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645133,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645149,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645177,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645193,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645215,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645255,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645278,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645308,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645329,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645349,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645361,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645385,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645398,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645428,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645448,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645486,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645523,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645562,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645576,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645592,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645746,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
645807,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646082,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646084,-76.0,-79.0,-98.0,-66.5,-100.0,-100.0,-98.0,-100.0
646122,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646158,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646248,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646283,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646288,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646357,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646463,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646523,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646560,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646610,-76.0,-79.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646638,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646651,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646661,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646733,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646859,-76.0,-79.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646876,-76.0,-78.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646907,-76.0,-76.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646925,-76.0,-74.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646939,-76.0,-73.5,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
646941,-76.0,-73.0,-98.0,-66.25,-100.0,-100.0,-98.0,-100.0
646958,-76.0,-72.0,-98.0,-66.5,-100.0,-100.0,-98.0,-100.0
646975,-76.0,-71.0,-98.0,-66.75,-100.0,-100.0,-98.0,-100.0
646986,-76.0,-70.5,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
646993,-76.0,-70.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647010,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647077,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647104,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647106,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647125,-76.0,-69.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
647224,-76.0,-69.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
647268,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647281,-76.0,-69.0,-98.0,-67.0,-100.0,-100.0,-98.0,-100.0
647358,-76.0,-69.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
647396,-76.0,-69.0,-98.0,-66.0,-100.0,-100.0,-98.0,-100.0
647416,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
647480,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
647513,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
647529,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
647558,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
647678,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
647692,-76.0,-69.0,-98.0,-62.5,-100.0,-100.0,-98.0,-100.0
647700,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
647712,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
647719,-76.0,-69.0,-98.0,-61.5,-100.0,-100.0,-98.0,-100.0
647747,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
647804,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
647836,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
647863,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
647924,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
647981,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
648009,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
648430,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
648480,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
648614,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
648683,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
648702,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
648762,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
648808,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
648841,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
648875,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
648907,-76.0,-69.0,-98.0,-58.0,-100.0,-100.0,-98.0,-100.0
648933,-76.0,-69.0,-98.0,-58.0,-100.0,-100.0,-98.0,-100.0
648959,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
648990,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649009,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649015,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649049,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649065,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649083,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649095,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649142,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649166,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649205,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649290,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649310,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649349,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649374,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649381,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649413,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649456,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649489,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649530,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
649617,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649656,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
649707,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
649720,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
649756,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
649779,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
649821,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
649841,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
649875,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
649892,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
649908,-76.0,-69.0,-98.0,-63.666666666666664,-100.0,-100.0,-98.0,-100.0
649952,-76.0,-69.0,-98.0,-63.333333333333336,-100.0,-100.0,-98.0,-100.0
649982,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
649992,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650004,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650019,-76.0,-69.0,-98.0,-63.5,-100.0,-100.0,-98.0,-100.0
650058,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650062,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650079,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650086,-76.0,-69.0,-98.0,-63.75,-100.0,-100.0,-98.0,-100.0
650094,-76.0,-69.0,-98.0,-63.5,-100.0,-100.0,-98.0,-100.0
650120,-76.0,-69.0,-98.0,-63.25,-100.0,-100.0,-98.0,-100.0
650121,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650161,-76.0,-69.0,-98.0,-63.25,-100.0,-100.0,-98.0,-100.0
650191,-76.0,-69.0,-98.0,-63.5,-100.0,-100.0,-98.0,-100.0
650199,-76.0,-69.0,-98.0,-63.75,-100.0,-100.0,-98.0,-100.0
650221,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650225,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650228,-76.0,-69.0,-98.0,-64.0,-100.0,-100.0,-98.0,-100.0
650259,-76.0,-69.0,-98.0,-63.5,-100.0,-100.0,-98.0,-100.0
650272,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650275,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650286,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650308,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650323,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650334,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650348,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650359,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650428,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650452,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650467,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650503,-76.0,-69.0,-98.0,-63.0,-100.0,-100.0,-98.0,-100.0
650525,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650537,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650565,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650582,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
650608,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
650658,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650773,-76.0,-69.0,-98.0,-62.0,-100.0,-100.0,-98.0,-100.0
650789,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
650808,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
650842,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
650865,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
650887,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
650998,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
651017,-76.0,-69.0,-98.0,-60.666666666666664,-100.0,-100.0,-98.0,-100.0
651035,-76.0,-69.0,-98.0,-60.333333333333336,-100.0,-100.0,-98.0,-100.0
651090,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651102,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651109,-76.0,-69.0,-98.0,-60.333333333333336,-100.0,-100.0,-98.0,-100.0
651131,-76.0,-69.0,-98.0,-60.666666666666664,-100.0,-100.0,-98.0,-100.0
651165,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
651167,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
651182,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
651183,-76.0,-69.0,-98.0,-61.0,-100.0,-100.0,-98.0,-100.0
651196,-76.0,-69.0,-98.0,-60.666666666666664,-100.0,-100.0,-98.0,-100.0
651224,-76.0,-69.0,-98.0,-60.333333333333336,-100.0,-100.0,-98.0,-100.0
651230,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651234,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651270,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651278,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651297,-76.0,-69.0,-98.0,-59.5,-100.0,-100.0,-98.0,-100.0
651307,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
651309,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
651319,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
651330,-76.0,-69.0,-98.0,-59.0,-100.0,-100.0,-98.0,-100.0
651361,-76.0,-69.0,-98.0,-59.5,-100.0,-100.0,-98.0,-100.0
651369,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651374,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651401,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651418,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651440,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651451,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651453,-76.0,-69.0,-98.0,-60.0,-100.0,-100.0,-98.0,-100.0
651473,-76.0,-69.0,-98.0,-59.666666666666664,-100.0,-100.0,-98.0,-100.0
